,artist,gender,category,retrieved,genre
10630,Jeremy Edwardson,male,American_male_singers,Jeremy Edwardson,[]
10631,Jeremy Enigk,male,American_male_guitarists,Jeremy Enigk,"['emo', 'emo punk']"
10632,Jeremy Fernandez,male,American_male_singers,Jeremy Fernandez,[]
10633,Jeremy Fisher,male,Canadian_male_singers,Jeremy Fisher,"['canadian indie', 'canadian singer-songwriter']"
10634,Jeremy Guns,male,American_male_guitarists,none,none
10635,Jeremy Horn,male,American_male_singer-songwriters,Jeremy Horn,[]
10636,Jeremy Jay,male,American_male_singer-songwriters,Jeremy Jay,[]
10637,Jeremy Jordan,male,American_male_singers,Jeremy Jordan,"['broadway', 'hollywood', 'show tunes']"
10638,Jeremy Kushnier,male,Canadian_male_singers,Jeremy Kushnier,[]
10639,Jeremy Lile,male,American_male_singers,none,none
10640,Jeremy McComb,male,American_country_singers,Jeremy McComb,['modern country rock']
10641,Jeremy McKinnon,male,American_male_singers,Jeremy Mckinnon,[]
10642,Jeremy Messersmith,male,American_male_singer-songwriters,jeremy messersmith,['minneapolis indie']
10643,Jeremy Oxley,male,Australian_male_singers,Jeremy Oxley,[]
10644,Jeremy Parzen,male,American_male_guitarists,none,none
10645,Jeremy Porter,male,American_male_guitarists,Jeremy Porterfield,[]
10646,Jeremy Redmore,male,Male_songwriters,Jeremy Redmore,[]
10647,Jeremy Rosado,male,American_male_singers,Jeremy Rosado,[]
10648,Jeremy Shada,male,American_male_singers,Jeremy Shada,[]
10649,Jeremy Spencer,male,English_male_singers,The Jeremy Spencer Band,[]
10650,Jeremy Taylor,male,English_male_singers,Jeremy Taylor,[]
10651,Jeremy Vanderloop,male,American_male_singers,Jeremy Vanderloop,[]
10652,Jeremy Wallace,male,American_male_singers,Jeremy Wallace,[]
10653,Jeremy Ward,male,American_male_guitarists,Jeremy Ward,[]
10654,Jeremy Warmsley,male,English_male_singers,Jeremy Warmsley,['british singer-songwriter']
10655,Jeremy White,male,English_male_singers,Jeremy White,[]
10656,Jeremy Ylvisaker,male,American_male_guitarists,Jeremy Ylvisaker,['minneapolis indie']
10657,Jeri Brown,female,African-American_female_singers,Jericho Brown,[]
10658,Jeri Southern,female,American_female_jazz_singers,Jeri Southern,"['torch song', 'vocal jazz']"
10659,Jermain Jackman,male,English_male_singers,none,none
10660,Jermaine Dupri,male,African-American_male_rappers,Jermaine Dupri,"['atl hip hop', 'dirty south rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']"
10661,Jermaine Jackson,male,American_male_guitarists,Jermaine Jackson,"['disco', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']"
10662,Jermaine Jones,male,African-American_male_singers,Jermaine Jones,[]
10663,Jermaine Stewart,male,American_male_singer-songwriters,Jermaine Stewart,[]
10664,Jernade Miah,male,English_male_singers,Jernade Miah,['deep r&b']
10665,Jerome Benton,male,American_male_singers,Jerome Benton,[]
10666,Jerome Courtland,male,American_male_singers,Jerome Courtland,[]
10667,Jerome Fontamillas,male,American_male_guitarists,none,none
10668,Jerome Harris,male,American_male_guitarists,Jerome Harris,[]
10669,Jerome Smith,male,American_male_guitarists,Jerome Smith,[]
10670,Jerome T. Youngman,male,American_male_singers,none,none
10671,Jerrod Niemann,male,American_country_singers,Jerrod Niemann,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']"
10672,Jerrold Fisher,male,American_male_singers,none,none
10673,"Jerron ""Blind Boy"" Paxton",male,American_male_guitarists,none,none
10674,Jerry Adler,male,American_male_guitarists,Jerry Adler,[]
10675,Jerry Alfred,male,Canadian_male_singers,Jerry Alfred & The Medicine Beat,[]
10676,Jerry Best,male,American_male_guitarists,none,none
10677,Jerry Bryant,male,American_male_singer-songwriters,Jerry Bryant,['shanty']
10678,Jerry Byrd,male,American_country_singers,Jerry Byrd,"['lounge', 'steel guitar']"
10679,Jerry Cantrell,male,American_male_guitarists,Jerry Cantrell,"['alternative metal', 'alternative rock', 'grunge', 'post-grunge', 'rock']"
10680,Jerry Chamberlain,male,American_male_guitarists,Jerry Chamberlain,[]
10681,Jerry Clower,male,American_country_singers,Jerry Clower,['clean comedy']
10682,Jerry Cole,male,American_male_guitarists,Jerry Cole and his Spacemen,['surf music']
10683,Jerry Colonna,male,American_male_singer-songwriters,Jerry Colonna,['movie tunes']
10684,Jerry Corbitt,male,American_male_guitarists,none,none
10685,Jerry Dixon,male,American_male_guitarists,Jerry Dixon,[]
10686,Jerry Donahue,male,American_male_guitarists,Jerry Donahue,[]
10687,Jerry Doucette,male,Canadian_male_singers,Jerry Doucette,[]
10688,Jerry Douglas,male,American_country_singers,Jerry Douglas,"['bluegrass', 'instrumental bluegrass', 'jig and reel', 'progressive bluegrass']"
10689,Jerry Garcia,male,American_male_guitarists,Jerry Garcia,"['blues rock', 'country rock', 'folk rock', 'jam band', 'jamgrass', 'roots rock', 'traditional folk']"
10690,Jerry Harrison,male,American_male_guitarists,Jerry Harrison,[]
10691,Jerry Horton,male,American_male_guitarists,Jerry Horton Jr,[]
10692,Jerry Jaye,male,American_country_singers,Jerry Jaye,[]
10693,Jerry Jeff Walker,male,American_country_singers,Jerry Jeff Walker,"['country rock', 'folk', 'outlaw country', 'roots rock', 'texas country', 'traditional folk']"
10694,Jerry Keller,male,American_male_singers,Jerry Keller,[]
10695,Jerry Kilgore,male,American_country_singers,Jerry Kilgore,['deep contemporary country']
10696,Jerry Knight,male,African-American_male_singers,Jerry Knight,['post-disco soul']
10697,Jerry Lawson,male,American_male_singers,Jerry Lawson,[]
10698,Jerry Lee Lewis,male,American_male_pop_singers,Jerry Lee Lewis,"['piano rock', 'rock-and-roll', 'rockabilly']"
10699,Jerry Leger,male,Canadian_male_singers,Jerry Leger,"['canadian singer-songwriter', 'deep new americana']"
10700,Jerry Lewis,male,American_male_singer-songwriters,Jerry Lee Lewis,"['piano rock', 'rock-and-roll', 'rockabilly']"
10701,Jerry Lordan,male,English_male_singers,Jerry Lordan,[]
10702,Jerry McGeorge,male,American_male_guitarists,none,none
10703,Jerry Miller,male,American_male_guitarists,Art Jerry Miller,['memphis soul']
10704,Jerry Naylor,male,American_male_singers,Jerry Naylor,[]
10705,Jerry Only,male,American_male_guitarists,none,none
10706,Jerry Penrod,male,American_male_guitarists,none,none
10707,Jerry Reed,male,American_country_singers,Jerry Reed,"['country', 'country rock']"
10708,Jerry Ricks,male,American_male_guitarists,Philadelphia Jerry Ricks,[]
10709,Jerry Riggs,male,American_male_guitarists,jerry riggs,[]
10710,Jerry Salley,male,American_country_singers,Jerry Salley,[]
10711,Jerry Scheff,male,American_male_guitarists,none,none
10712,Jerry Scoggins,male,American_country_singers,none,none
10713,Jerry Vale,male,American_crooners,Jerry Vale,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
10714,Jerry Vivino,male,American_male_guitarists,Jerry Vivino,[]
10715,Jerry Wallace,male,American_country_singers,Jerry Wallace,['deep adult standards']
10716,Jerry Williams,male,Swedish_male_singers,Jerry Williams,['portsmouth indie']
10717,Jeru the Damaja,male,African-American_male_rappers,Jeru The Damaja,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']"
10718,Jerzy Kossela,male,Male_guitarists,none,none
10719,Jesca Hoop,female,American_female_singer-songwriters,Jesca Hoop,"['chamber pop', 'chamber psych', 'etherpop', 'indie folk']"
10720,Jess Conrad,male,English_male_singers,Jess Conrad,[]
10721,Jess Glynne,female,English_female_pop_singers,Jess Glynne,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
10722,Jess Greenberg,female,English_female_singers,none,none
10723,Jess Harnell,male,American_male_singers,Jess Harnell,[]
10724,Jess Klein,female,American_female_singer-songwriters,Jesse Klein,[]
10725,Jess Mills,female,English_female_singers,Jess Mills,[]
10726,Jess Moskaluke,female,Canadian_female_singers,Jess Moskaluke,"['canadian contemporary country', 'canadian country', 'viral pop']"
10727,Jess Roden,male,English_male_singers,Jess Roden,[]
10728,Jess Wright,female,English_female_pop_singers,Jesse Wright,[]
10729,Jessa,female,American_female_country_singers,Jessame,[]
10730,Jessa Anderson,female,American_female_singers,Jessa Anderson,[]
10731,Jesse Belvin,male,American_male_singers,Jesse Belvin,"['doo-wop', 'rhythm and blues']"
10732,Jesse Boykins III,male,American_male_singers,Jesse Boykins III,"['alternative r&b', 'indie r&b', 'neo r&b', 'neo soul']"
10733,Jesse Brand,male,American_country_singers,Jesse Brand,[]
10734,Jesse Brock,male,American_country_singers,Jesse Brock,['mandolin']
10735,Jesse Campbell,male,African-American_male_singers,Jesse Campbell,['deep talent show']
10736,Jesse Carmichael,male,American_male_singers,Jesse Carmichael,[]
10737,Jesse Colin Young,male,American_male_guitarists,Jesse Colin Young,"['country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
10738,Jesse Cook,male,Male_guitarists,Jesse Cook,"['flamenco', 'flamenco guitar', 'rumba']"
10739,Jesse Dayton,male,American_male_guitarists,Jesse Dayton,"['alternative roots rock', 'roots americana', 'roots rock']"
10740,Jesse Ed Davis,male,American_male_guitarists,Jesse Edwin Davis,[]
10741,Jesse Fortune,male,American_male_singers,Jesse Fortune,[]
10742,Jesse Fuller,male,American_male_guitarists,Jesse Fuller,"['blues', 'country blues', 'traditional blues']"
10743,Jesse Gress,male,American_male_guitarists,none,none
10744,Jesse Harris,male,American_male_guitarists,Jesse Harris,[]
10745,Jesse Hartman,male,American_male_guitarists,none,none
10746,Jesse Hooper,male,Australian_male_singers,none,none
10747,Jesse Hughes,male,American_male_guitarists,Jesse Hughes,['palm desert scene']
10748,Jesse Hunter,male,American_country_singers,Jesse Hunter,[]
10749,Jesse James Dupree,male,American_male_guitarists,Jesse James Dupree & Dixie Inc.,[]
10750,Jesse Johnson,male,American_male_guitarists,Jesse Johnson,"['electro', 'funk', 'minneapolis sound', 'post-disco']"
10751,Jesse Kinch,male,American_male_singers,Jesse Kinch,[]
10752,Jesse Labelle,male,Canadian_male_singers,Jesse Labelle,"['alternative pop rock', 'canadian pop']"
10753,Jesse Lacey,male,American_male_guitarists,Jesse Lacey,[]
10754,Jesse Leach,male,American_male_singers,Jesse Leach,[]
10755,Jesse Lee,female,American_female_country_singers,Jesse Lee Peterson,[]
10756,Jesse Lee Turner,male,American_male_singers,Jesse Lee Turner,[]
10757,Jesse Mast,male,Canadian_male_singers,Jesse Mast,[]
10758,Jesse McCartney,male,American_male_singer-songwriters,Jesse McCartney,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary', 'viral pop']"
10759,Jesse McReynolds,male,American_country_singers,Jesse McReynolds,['mandolin']
10760,Jesse Michaels,male,American_male_guitarists,Jesse Michaels,[]
10761,Jesse Nager,male,American_male_singers,Jesse Nager,[]
10762,Jesse Pintado,male,American_male_guitarists,none,none
10763,Jesse Powell,male,American_male_singers,Jesse Powell,"['new jack swing', 'r&b', 'urban contemporary']"
10764,Jesse Quin,male,Male_guitarists,Jesse Elder Quintet,[]
10765,Jesse Rae,male,Scottish_male_singers,Jesse Rae,[]
10766,Jesse Rivest,male,Canadian_male_singers,Jesse Rivest,[]
10767,Jesse Roper,male,Male_guitarists,Jesse Roper,['modern blues rock']
10768,Jesse Solomon,male,American_male_guitarists,Jesse James Solomon,['uk alternative hip hop']
10769,Jesse Sprinkle,male,American_male_guitarists,Jesse Sprinkle,[]
10770,Jesse Sykes,male,American_country_singers,Jesse Sykes & The Sweet Hereafter,['alternative country']
10771,Jesse Thomas,male,American_male_guitarists,Jesse Thomas,[]
10772,Jesse Tobias,male,American_male_guitarists,none,none
10773,Jesse Triplett,male,American_male_guitarists,none,none
10774,Jesse Valenzuela,male,American_male_guitarists,Jesse Valenzuela,[]
10775,Jesse Vest,male,American_male_guitarists,Tanja Vesterbye Jessen,[]
10776,Jesse Winchester,male,Canadian_male_singers,Jesse Winchester,"['contemporary folk', 'country rock', 'folk', 'traditional folk']"
10777,Jessi Alexander,female,American_female_country_singers,Jessi Alexander,"['country dawn', 'country pop']"
10778,Jessi Colter,female,American_female_country_singers,Jessi Colter,['outlaw country']
10779,Jessica Andersson,female,Swedish_female_singers,Jessica Andersson,"['classic swedish pop', 'europop', 'swedish pop']"
10780,Jessica Andrews,female,American_female_country_singers,Jessica Andrews,"['country', 'country dawn']"
10781,Jessica Ashley,female,American_female_singers,Jessica Ashley,[]
10782,Jessica Bailiff,female,American_female_singer-songwriters,Jessica Bailiff,['slow core']
10783,Jessica Cauffiel,female,American_female_singers,none,none
10784,Jessica Chapnik Kahn,female,Australian_female_singers,none,none
10785,Jessica Cleaves,female,American_female_singer-songwriters,Jessica Cleaves,[]
10786,Jessica Clemmons,female,American_female_singer-songwriters,Jessica Clemmons,[]
10787,Jessica Delfino,female,American_female_guitarists,Jessica Delfino,[]
10788,Jessica Dobson,female,American_female_guitarists,none,none
10789,Jessica Dragonette,female,American_female_singers,Jessica Dragonette,[]
10790,Jessica Folcker,female,Swedish_female_singers,Jessica Folcker,['europop']
10791,Jessica Frech,female,American_female_singer-songwriters,Jessica Frech,['lds youth']
10792,Jessica Harp,female,American_female_country_singers,Jessica Harper,[]
10793,Jessica Harper,female,American_female_singers,Jessica Harper,[]
10794,Jessica Jacobs,female,Australian_female_singers,Jessica Jacobs,[]
10795,Jessica Lowndes,female,Canadian_female_pop_singers,Jessica Lowndes,['deep dance pop']
10796,Jessica Lynn,female,American_female_country_singers,Jessica Lynn,[]
10797,Jessica Martin,female,English_female_singers,Jessica Martin,[]
10798,Jessica Mauboy,female,Australian_female_pop_singers,Jessica Mauboy,"['australian indigenous', 'australian pop']"
10799,Jessica Meuse,female,American_female_singers,Jessica Meuse,[]
10800,Jessica Molaskey,female,American_female_jazz_singers,Jessica Molaskey,[]
10801,Jessica Morgan,female,English_female_pop_singers,Jessica Lee Morgan,[]
10802,Jessica Origliasso,female,Australian_female_pop_singers,none,none
10803,Jessica Pilnäs,female,Swedish_female_singers,Jessica Pilnäs,[]
10804,Jessica Plummer,female,English_female_singers,none,none
10805,Jessica Pratt,female,American_female_guitarists,Jessica Pratt,"['ambient folk', 'art pop', 'chamber pop', 'chamber psych', 'experimental pop', 'freak folk', 'indie folk', 'indie rock']"
10806,Jessica Riddle,female,American_female_singers,Jessica Riddle,[]
10807,Jessica Ridley,female,Canadian_female_singers,Jessica Ridley,[]
10808,Jessica Robinson,female,Canadian_female_singers,Jessica Robinson,[]
10809,Jessica Sanchez,female,American_female_pop_singers,Jessica Sanchez,['dance pop']
10810,Jessica Sierra,female,American_female_singers,Jessica Sierra,['idol']
10811,Jessica Simpson,female,American_female_country_singers,Jessica Simpson,"['dance pop', 'post-teen pop']"
10812,Jessica Sutta,female,American_female_pop_singers,Jessica Sutta,[]
10813,Jessica Taylor,female,English_female_pop_singers,Jessica Taylor,[]
10814,Jessica Vosk,female,American_female_singers,Jessica Vosk,[]
10815,Jessicka,female,American_female_singers,Jessicka,[]
10816,Jessie Baylin,female,American_female_singers,Jessie Baylin,[]
10817,Jessie Broughton,female,English_female_singers,none,none
10818,Jessie Buckley,female,Irish_female_singers,Jessie Buckley,['irish country']
10819,Jessie Burns,female,Canadian_female_singers,Jessie Burns,[]
10820,Jessie Chris,female,American_female_country_singers,Christa Jessie,[]
10821,Jessie Evans,female,American_female_singers,Jessie Evans,[]
10822,Jessie Farrell,female,Canadian_female_singers,Jessie Farrell & the Gumboot Kids,[]
10823,Jessie Hill,male,American_male_singers,Jessie Hill,"['louisiana blues', 'new orleans blues']"
10824,Jessie J,female,English_female_pop_singers,Jessie Reyez,"['canadian contemporary r&b', 'canadian pop', 'pop', 'post-teen pop']"
10825,Jessie James Decker,female,American_female_country_singers,Jessie James Decker,['contemporary country']
10826,Jessie Mae Hemphill,female,American_female_country_singers,Jessie Mae Hemphill,"['blues', 'country blues', 'delta blues', 'traditional blues']"
10827,Jessie Morales,male,American_male_singers,Jessie Morales El Original De La Sierra,['deep regional mexican']
10828,Jessie Ware,female,English_female_pop_singers,Jessie Ware,"['british soul', 'dance pop', 'electropop', 'indie r&b', 'neo soul']"
10829,Jessy Lanza,female,Canadian_female_singers,Jessy Lanza,"['art pop', 'canadian electropop', 'chillwave', 'electra', 'escape room', 'experimental pop', 'fluxwork', 'hamilton on indie', 'indietronica']"
10830,Jessy Matador,male,French_male_singers,Jessy Matador,"['francoton', 'french pop']"
10831,Jessy Moss,female,American_female_singers,Jessy Moss,[]
10832,Jessye Norman,female,African-American_female_singers,Jessye Norman,"['classical performance', 'classical soprano', 'opera']"
10833,Jet O'Rourke,male,Australian_male_singers,none,none
10834,Jett Prescott,male,American_male_guitarists,none,none
10835,Jett Williams,male,American_country_singers,Jett Williams,[]
10836,Jetta,female,English_female_singers,Jetta,['metropopolis']
10837,Jetty Rae,female,American_female_guitarists,Jetty Rae,"['indie singer-songwriter', 'rebel blues']"
10838,Jevetta Steele,female,American_female_singers,Jevetta Steele,[]
10839,Jewel,female,American_female_country_singers,Run The Jewels,"['alternative hip hop', 'escape room', 'hip hop']"
10840,Jewel Akens,male,American_male_singers,Jewel Akens,[]
10841,Jewel Brown,female,American_female_jazz_singers,Jewel Brown,[]
10842,Jewell,female,American_female_singers,Jewelle Blackman,"['broadway', 'hollywood', 'show tunes']"
10843,Jez Lowe,male,Male_guitarists,Jez Lowe,"['british folk', 'traditional british folk']"
10844,Jez Williams,male,English_male_singers,Jézu WILLIAMS,[]
10845,Jhené Aiko,female,African-American_female_singers,Jhené Aiko,"['alternative r&b', 'pop', 'r&b']"
10846,Jibbs,male,African-American_male_rappers,Jibbs,"['dirty south rap', 'pop rap', 'southern hip hop']"
10847,Jidenna,male,African-American_male_singers,Jidenna,['ghanaian hip hop']
10848,Jill Barber,female,Canadian_female_pop_singers,Jill Barber,['pop quebecois']
10849,Jill Birt,female,Australian_female_singers,none,none
10850,Jill Colucci,female,American_female_singers,Jill Colucci,[]
10851,Jill Corey,female,American_female_pop_singers,Jill Corey,['deep adult standards']
10852,Jill Cunniff,female,American_female_guitarists,Jill Cunniff,[]
10853,Jill Dennett,female,American_female_singers,none,none
10854,Jill Emery,female,American_female_guitarists,none,none
10855,Jill Gibson,female,American_female_singers,none,none
10856,Jill Hennessy,female,Canadian_female_singers,Jill Hennessy,[]
10857,Jill Johnson,female,Swedish_female_singers,Jill Johnson,"['classic swedish pop', 'europop', 'swedish country', 'swedish pop']"
10858,Jill King,female,American_female_country_singers,Jill King,"['country dawn', 'deep contemporary country']"
10859,Jill Paquette,female,Canadian_female_singers,Jill Paquette,"['canadian ccm', 'german ccm']"
10860,Jill Parr,female,American_female_singers,Jill Parr,[]
10861,Jill Perryman,female,Australian_female_singers,none,none
10862,Jill Phillips,female,American_female_guitarists,Jill Phillips,"['christian indie', 'roots worship']"
10863,Jill Scott,female,African-American_female_singer-songwriters,Jill Scott,"['funk', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
10864,Jill Sobule,female,American_female_singer-songwriters,Jill Sobule,"['ectofolk', 'folk', 'lilith']"
10865,Jill Tracy,female,American_female_singer-songwriters,Jill Tracy,"['dark cabaret', 'steampunk']"
10866,Jill Whelan,female,American_female_singers,none,none
10867,Jillian Hervey,female,African-American_female_singers,Jillian Hervey,[]
10868,Jillian Michaels,female,Canadian_female_singers,none,none
10869,Jillian Speer,female,American_female_guitarists,Jillian Speer,[]
10870,Jillian Wheeler,female,American_female_pop_singers,Jillian Wheeler,[]
10871,Jilly Johnson,female,British_female_singers,none,none
10872,"Jim ""Dandy"" Mangrum",male,American_male_singers,"Jim""Dandy"" Mangrum",[]
10873,Jim Adkins,male,American_male_guitarists,Jim Adkins,[]
10874,Jim Allchin,male,American_male_guitarists,Jim Allchin,[]
10875,Jim Almgren Gândara,male,Swedish_male_singers,none,none
10876,Jim Babjak,male,American_male_guitarists,Jim Babjak,[]
10877,Jim Bailey,male,American_male_singers,Jim Bailey,[]
10878,Jim Berger,male,Swedish_male_singers,Jim Berger,[]
10879,Jim Bianco,male,American_male_guitarists,Jim Bianco,[]
10880,Jim Bob,male,British_male_singers,Bobby Jimmy,[]
10881,Jim Boyd,male,American_male_singer-songwriters,Jim Boyd,['native american']
10882,Jim Brewer,male,American_male_guitarists,Jimmy Brewer,[]
10883,Jim Bryson,male,Canadian_male_singers,Jim Bryson,"['canadian indie', 'canadian singer-songwriter', 'ontario indie', 'ottawa indie']"
10884,Jim Byrnes,male,American_male_guitarists,Jim Byrnes,['canadian blues']
10885,Jim Campilongo,male,American_male_guitarists,Jim Campilongo,[]
10886,Jim Capaldi,male,English_male_singers,Jim Capaldi,['british blues']
10887,Jim Carroll,male,American_male_singers,The Jim Carroll Band,[]
10888,Jim Causley,male,Male_guitarists,Jim Causley,"['traditional british folk', 'traditional english folk']"
10889,Jim Cherry,male,American_male_guitarists,Jimmy Cherry,[]
10890,Jim Collins,male,American_country_singers,Jimmy Collins,[]
10891,Jim Corcoran,male,Canadian_male_singers,Jim Corcoran,[]
10892,Jim Corr,male,Male_guitarists,Jim Corr,[]
10893,Jim Croce,male,American_male_guitarists,Jim Croce,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
10894,Jim Cuddy,male,Canadian_male_singers,Jim Cuddy,"['canadian contemporary country', 'canadian country', 'canadian indie', 'canadian singer-songwriter']"
10895,Jim Cummings,male,American_male_singers,Jim Cummings,"['disney', 'movie tunes', 'show tunes']"
10896,Jim Dale,male,American_male_singer-songwriters,Jimmie Dale Gilmore,"['folk', 'outlaw country']"
10897,Jim Diamond,male,Scottish_male_singers,Jim Diamond,['scottish new wave']
10898,Jim Dickinson,male,American_male_singers,Jim Dickinson,[]
10899,Jim Duckworth,male,American_male_guitarists,none,none
10900,Jim Eanes,male,American_country_singers,Jim Eanes,['appalachian folk']
10901,Jim Ed Brown,male,American_country_singers,Jim Ed Brown,['arkansas country']
10902,Jim Ed Norman,male,American_male_guitarists,none,none
10903,Jim Ellison,male,American_male_guitarists,none,none
10904,Jim Fairchild,male,American_male_guitarists,Jim Fairchild,[]
10905,Jim Ferguson,male,American_male_guitarists,Jim Ferguson,[]
10906,Jim Fielder,male,American_male_guitarists,none,none
10907,Jim Fuller,male,American_male_guitarists,none,none
10908,Jim Garstang,male,American_male_singers,none,none
10909,Jim Gelcer,male,Canadian_male_singers,Jim Gelcer,[]
10910,Jim Gilstrap,male,African-American_male_singers,Jim Gilstrap,[]
10911,Jim Glaser,male,American_country_singers,Jim Glaser,[]
10912,Jim Glover,male,American_male_singer-songwriters,Jimmy Glover,[]
10913,Jim Guthrie,male,Canadian_male_singers,Jim Guthrie,"['indie game soundtrack', 'video game music']"
10914,Jim Haas,male,American_male_singers,Jim Haas,[]
10915,Jim Hager,male,American_country_singers,Jim Hagerty,[]
10916,Jim Hall,male,American_male_guitarists,Jim Hall,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz guitar']"
10917,Jim Henry,male,American_male_singer-songwriters,Henry Jiménez,[]
10918,Jim Hughart,male,American_male_guitarists,Jim Hughart,[]
10919,Jim Hurst,male,American_male_guitarists,Jim Hurst,[]
10920,Jim Infantino,male,American_male_singers,Jim Infantino,['boston rock']
10921,Jim Jackson,male,American_male_guitarists,Jim Jackson,"['jug band', 'traditional blues', 'vintage country folk']"
10922,Jim James,male,American_male_guitarists,Jim James,"['indie folk', 'indie rock', 'louisville indie', 'new americana', 'shiver pop', 'stomp and holler']"
10923,Jim Jidhed,male,Swedish_male_singers,Jim Jidhed,['melodic hard rock']
10924,Jim Johnson,male,English_male_composers,Jimmy Johnson,"['blues', 'chicago blues', 'electric blues']"
10925,Jim Jones,male,African-American_male_rappers,Jim Jones,"['gangster rap', 'harlem hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
10926,Jim Keays,male,Australian_male_singers,Jim Keays,[]
10927,Jim Keller,male,American_male_guitarists,Jimmy Keller,[]
10928,Jim Kerr,male,Male_new_wave_singers,Jim Kerr,['scottish new wave']
10929,Jim Lauderdale,male,American_country_singers,Jim Lauderdale,"['alternative country', 'outlaw country', 'roots americana', 'texas country']"
10930,Jim Lill,male,American_country_singers,Jim Lillquist,[]
10931,Jim Lindberg,male,American_male_singer-songwriters,"Jim Lindberg, Brats On The Beat Singers",[]
10932,Jim Lowe,male,American_country_singers,Jim Lowe,['deep adult standards']
10933,Jim Marcus,male,American_male_singers,Jim Marcus,[]
10934,Jim Martin,male,American_male_guitarists,Jimmy Martin,"['appalachian folk', 'bluegrass', 'old-time', 'progressive bluegrass', 'traditional folk']"
10935,Jim Matheos,male,American_male_guitarists,Jim Matheos,[]
10936,Jim Matt,male,Canadian_male_singers,Jim Matthews,[]
10937,Jim Mayer,male,American_country_singers,Jim Mayer,[]
10938,Jim McCann,male,Male_guitarists,Jim McCann,"['celtic', 'irish country', 'irish folk']"
10939,Jim McCarty,male,American_male_guitarists,Jim McCarty,[]
10940,Jim McGorman,male,American_male_guitarists,Jimmy McGorman,[]
10941,Jim McIntyre,male,American_male_guitarists,none,none
10942,Jim Messina,male,American_country_singers,Jim Messina,"['deep soft rock', 'yacht rock']"
10943,Jim Morrison,male,American_male_singer-songwriters,Jim Morrison,"['classic rock', 'psychedelic rock']"
10944,Jim Mundy,male,American_country_singers,Jimmy Mundy,[]
10945,Jim Murray,male,American_male_guitarists,Jim Murray,[]
10946,Jim Nabors,male,American_male_singers,Jim Nabors,['adult standards']
10947,Jim Nesbitt,male,American_country_singers,Jim Nesbitt,['truck-driving country']
10948,Jim Neversink,male,Male_guitarists,Jim Neversink,[]
10949,Jim Noir,male,English_male_singers,Jim Noir,['manchester indie']
10950,Jim Nunally,male,American_male_guitarists,Jim Nunally,[]
10951,Jim O'Rourke,male,American_male_guitarists,Jim O'Rourke,"['experimental', 'laboratorio', 'tzadik']"
10952,Jim Owen,male,American_male_singer-songwriters,Jimmy Owens,['jazz trumpet']
10953,Jim Paredes,male,Australian_male_singers,Jim Paredes,[]
10954,Jim Peterik,male,American_male_guitarists,Jim Peterik,[]
10955,Jim Pons,male,American_male_guitarists,none,none
10956,Jim Post,male,American_male_guitarists,Jim Poster,[]
10957,Jim Ramsey,male,American_male_singer-songwriters,Jim Ramsey,[]
10958,Jim Reeves,male,American_country_singers,Jim Reeves,"['adult standards', 'brill building pop', 'nashville sound']"
10959,Jim Reid,male,Male_guitarists,Jimmy Reid,[]
10960,Jim Root,male,American_male_guitarists,Jim Root,[]
10961,Jim Roth,male,American_male_guitarists,Tom Rothrock With Jim Wise,[]
10962,Jim Rowlands,male,Welsh_male_singers,Jim Rowlands,[]
10963,Jim Savarino,male,American_male_singer-songwriters,Jim Savarino,[]
10964,Jim Schwall,male,American_male_guitarists,Jim Schwall,[]
10965,Jim Scott,male,American_male_guitarists,Jimmy Scott,['vocal jazz']
10966,Jim Shelley,male,American_male_singers,Jim Shelley,[]
10967,Jim Stacey,male,Male_guitarists,Malibu Stacey Jim,[]
10968,Jim Stafford,male,American_male_singer-songwriters,Jim Stafford,['bubblegum pop']
10969,Jim Steinman,male,American_male_singer-songwriters,Jim Steinman,[]
10970,Jim Sturgess,male,British_male_singers,Jim Sturgess,['hollywood']
10971,Jim Suhler,male,American_male_guitarists,Jim Suhler,['modern blues rock']
10972,Jim Sullivan,male,American_male_singer-songwriters,Jim Sullivan,"['cosmic american', 'country rock']"
10973,Jim Suptic,male,American_male_guitarists,none,none
10974,Jim Teachenor,male,American_male_singer-songwriters,none,none
10975,Jim Turner,male,American_country_singers,Turner Jimmy,[]
10976,Jim Verraros,male,American_male_singers,Jim Verraros,[]
10977,Jim Ward,male,American_male_guitarists,Jim Ward,[]
