,artist,gender,retrieved,genre
4671,Anjani,female,https://en.wikipedia.org/wiki/Anjani,"Jazz, Folk music"
4672,Slimane Nebchi,male,none,none
4673,Aaron Bertram,male,https://en.wikipedia.org/wiki/Aaron_Bertram,Ska-punk
4674,Juan d'Anyelica,male,https://en.wikipedia.org/wiki/Juan_d'Anyelica,"Acid jazz, Afrobeat, Avant-garde jazz, Azerbaijani jazz, Jazz mugham, Bebop, Hard bop, Neo-bop jazz, Post-bop, Bossa nova, Cape jazz, Chamber jazz, Cool jazz, Dixieland, Folk jazz, Free jazz, European free jazz, Free funk, Free improvisation, Punk jazz, Gypsy jazz, Indo jazz, Jazz-funk, Jazz fusion, Jazz rap, Kansas City jazz, Latin jazz, Afro-Cuban jazz, M-Base, Mainstream jazz, Modal jazz, Nu jazz, Orchestral jazz, Organ trio, Progressive jazz, Ska jazz, Smooth jazz, Soul jazz, Stride (music), Swing music, Neo-swing, Third stream, Trad jazz, West Coast jazz, Yass (music)"
4675,Emmalyn Estrada,female,https://en.wikipedia.org/wiki/Emmalyn_Estrada,"Pop music, Contemporary R&amp;B, Dance music"
4676,Corey Harris,male,https://en.wikipedia.org/wiki/Corey_Harris,"Blues, Traditional acoustic blues (page does not exist), Reggae"
4677,Gregory Page,male,none,none
4678,Toni Price,female,none,none
4679,Laura Dickinson,female,none,none
4680,Stephanie Martin,female,https://en.wikipedia.org/wiki/Stephanie_Martin,
4681,Lulu Santos,male,https://en.wikipedia.org/wiki/Lulu_Santos,"Música popular brasileira, Reggae, Soul music, Funk, Electronic music"
4682,Rod Piazza,male,https://en.wikipedia.org/wiki/Rod_Piazza,Blues
4683,Snow,male,https://en.wikipedia.org/wiki/Snow_(musician),"Reggae fusion, Dancehall, Hip hop music"
4684,Marilyn Borden,female,none,none
4685,Arash,male,https://en.wikipedia.org/wiki/Arash_(singer),"Persian pop music, Hip hop music, Contemporary R&amp;B, Dance music, House music"
4686,Sonia Yasmin Ali,female,none,none
4687,Hannah Holgersson,female,none,none
4688,Andrew Freeman,male,https://en.wikipedia.org/wiki/Andrew_Freeman_(musician),"Punk rock, Heavy metal music"
4689,Patina Miller,female,none,none
4690,Peter La Farge,male,https://en.wikipedia.org/wiki/Peter_La_Farge,Folk music
4691,Richard Chee Quee,male,none,none
4692,Jordan Raskopoulos,female,none,none
4693,Chris Kluwe,male,none,none
4694,Iva Withers,female,none,none
4695,Daniele Vidal,female,https://en.wikipedia.org/wiki/Daniele_Vidal,Chanson
4696,Jim Matheos,male,https://en.wikipedia.org/wiki/Jim_Matheos,Progressive metal
4697,Mink Stole,female,none,none
4698,Ember Swift,female,https://en.wikipedia.org/wiki/Ember_Swift,"Singer-songwriter, Folk music, Jazz, World music"
4699,St. Vincent,female,https://en.wikipedia.org/wiki/St._Vincent_(musician),"Rock music, Pop music, Art rock, Indie rock"
4700,Chrissie Fit,female,none,none
4701,Stacey McClean,female,https://en.wikipedia.org/wiki/Stacey_McClean,Popular music
4702,Gayla Peevey,female,none,none
4703,Katelynne Cox,female,https://en.wikipedia.org/wiki/Katelynne_Cox,"Teen pop, Contemporary Christian music"
4704,Ken Albers,male,https://en.wikipedia.org/wiki/Ken_Albers,"Jazz, Classic pop, Barbershop music"
4705,Victory Tischler-Blue,female,https://en.wikipedia.org/wiki/Victory_Tischler-Blue,"Punk rock, Heavy metal music, Glam rock"
4706,Alice Barlow,female,none,none
4707,Brantley Gilbert,male,https://en.wikipedia.org/wiki/Brantley_Gilbert,"Country music, Country rock, Southern rock, Hard rock"
4708,Diane Ray,female,none,none
4709,Lucy Ann Polk,female,https://en.wikipedia.org/wiki/Lucy_Ann_Polk,Jazz
4710,Helen Rogers,female,https://en.wikipedia.org/wiki/Helen_Rogers,"Reggae, Jazz, Funk, Soul Music"
4711,Edgar Winter,male,https://en.wikipedia.org/wiki/Edgar_Winter,"Rock music, Pop music, Jazz fusion, Blues rock, Blue-eyed soul, Boogie rock"
4712,Billy Rich,male,https://en.wikipedia.org/wiki/Billy_Rich,"Blues music, Rhythm and blues, Funk music"
4713,Anja Nissen,female,https://en.wikipedia.org/wiki/Anja_Nissen,"Pop music, Contemporary R&amp;B"
4714,Fanny Holland,female,none,none
4715,Sibyl Buck,female,https://en.wikipedia.org/wiki/Sibyl_Buck,Alternative rock
4716,Antonio Sánchez Pecino,male,none,none
4717,Bibi Johns,female,none,none
4718,Jarno Salomaa,male,none,none
4719,Tobi Miller,male,https://en.wikipedia.org/wiki/Tobi_Miller,"Alternative rock, Roots rock"
4720,Éva Gauthier,female,none,none
4721,John Scofield,male,https://en.wikipedia.org/wiki/John_Scofield,"Jazz, Jazz fusion, Acid jazz"
4722,Zoë Johnston,female,https://en.wikipedia.org/wiki/Zoë_Johnston,"Electronic music, Electronic dance music, Vocal trance, Folk music, Acoustic music"
4723,Heather Bishop,female,https://en.wikipedia.org/wiki/Heather_Bishop,"Folk music, Children's music"
4724,Leo Sayer,male,https://en.wikipedia.org/wiki/Leo_Sayer,"Soft rock, Disco"
4725,Chris Eldridge,male,https://en.wikipedia.org/wiki/Chris_Eldridge,"Progressive bluegrass, Bluegrass music"
4726,Fanny Brice,female,none,none
4727,William John Edwards,male,none,none
4728,Amy Vachal,female,https://en.wikipedia.org/wiki/Amy_Vachal,"Pop (music), Alternative folk, Blues"
4729,Christopher Tye,male,none,none
4730,Janiva Magness,female,https://en.wikipedia.org/wiki/Janiva_Magness,"Electric blues, Soul music"
4731,Piney Gir,female,https://en.wikipedia.org/wiki/Piney_Gir,"Electronic music, Country music, Independent music, Americana (music), Rock music, Indie pop"
4732,Randy Sharp,male,none,none
4733,Wing,female,https://en.wikipedia.org/wiki/Wing_(singer),
4734,James Lynch,male,https://en.wikipedia.org/wiki/James_Lynch_(musician),"Celtic punk, Hard rock"
4735,Guitar Nubbit,male,https://en.wikipedia.org/wiki/Guitar_Nubbit,
4736,Lenny Cooper,male,https://en.wikipedia.org/wiki/Lenny_Cooper,Country rap
4737,Jett Williams,male,none,none
4738,Terrace Martin,male,https://en.wikipedia.org/wiki/Terrace_Martin,"Hip hop music, Jazz, Jazz-fusion, Pop music"
4739,Jayne Walton Rosen,female,none,none
4740,Lori McKenna,female,https://en.wikipedia.org/wiki/Lori_McKenna,"Country music, Folk music, Americana (music)"
4741,Vicky Longley,female,none,none
4742,Nicholas Barron,male,none,none
4743,Vasti Jackson,male,https://en.wikipedia.org/wiki/Vasti_Jackson,"Electric blues, Country blues"
4744,Linda Martin,female,https://en.wikipedia.org/wiki/Linda_Martin,"Pop music, Pop-rock, Middle of the road (music)"
4745,Bud Cockrell,male,https://en.wikipedia.org/wiki/Bud_Cockrell,"Rock and roll, Rock music"
4746,Phoebe Cates,female,none,none
4747,Don Gant,male,none,none
4748,Patty McCormack,female,none,none
4749,Kevin Moore,male,https://en.wikipedia.org/wiki/Kevin_Moore,"Electronica, Trip hop, Ambient music, Progressive metal, Progressive rock, Industrial metal"
4750,Jason Narducy,male,none,none
4751,Nancy Nova,female,https://en.wikipedia.org/wiki/Nancy_Nova,"Disco, New wave music"
4752,Lesley Ann Warren,female,none,none
4753,Beth Hirsch,female,https://en.wikipedia.org/wiki/Beth_Hirsch,Pop music
4754,Allette Brooks,female,none,none
4755,Irma Thomas,female,https://en.wikipedia.org/wiki/Irma_Thomas,"Rhythm and blues, Soul music, Blues, Gospel music, Pop music"
4756,Louane Emera,female,https://en.wikipedia.org/wiki/Louane_Emera,"French pop, Electronica, Alternative dance"
4757,Chris O'Connor,male,none,none
4758,Gil Grand,male,https://en.wikipedia.org/wiki/Gil_Grand,Country music
4759,Harry Wayne Casey,male,https://en.wikipedia.org/wiki/Harry_Wayne_Casey,"Disco, Blue-eyed soul, Pop music, Funk"
4760,Legendary Stardust Cowboy,male,https://en.wikipedia.org/wiki/Legendary_Stardust_Cowboy,"Psychobilly, Rockabilly, Outsider music, Country rock, Surf rock"
4761,Audra McDonald,female,none,none
4762,Hugo Mariutti,male,https://en.wikipedia.org/wiki/Hugo_Mariutti,"Heavy metal music, Power Metal, Melodic Metal (page does not exist), Alternative Rock, Electronic Rock, Experimental music"
4763,Maria Franziska von Trapp,female,none,none
4764,Jeremy Shada,male,https://en.wikipedia.org/wiki/Jeremy_Shada,"Pop punk, Pop rock"
4765,Meg Lemonnier,female,none,none
4766,Dan Tuffy,male,none,none
4767,Yann Benoist,male,https://en.wikipedia.org/wiki/Yann_Benoist,"Jazz, Jazz fusion, Blues, Rock music, Folk music, Pop music, Rhythm and blues, Funk"
4768,Blackie Lawless,male,https://en.wikipedia.org/wiki/Blackie_Lawless,"Heavy metal music, Christian metal, Shock rock, Glam metal, Hard rock"
4769,Jimmy Newquist,male,https://en.wikipedia.org/wiki/Jimmy_Newquist,"Rock music, Acoustic music"
4770,Linda Ercoli,female,none,none
4771,Kirk Windstein,male,https://en.wikipedia.org/wiki/Kirk_Windstein,"Heavy metal music, Sludge metal, Hardcore punk, Metalcore"
4772,Lottie Kimbrough,female,https://en.wikipedia.org/wiki/Lottie_Kimbrough,Country blues
4773,Sunny Duval,male,https://en.wikipedia.org/wiki/Sunny_Duval,Garage Rock
4774,Alex Roots,female,https://en.wikipedia.org/wiki/Alex_Roots,
4775,Danielle Brisebois,female,https://en.wikipedia.org/wiki/Danielle_Brisebois,Pop rock
4776,Peter Cincotti,male,https://en.wikipedia.org/wiki/Peter_Cincotti,"Pop music, Rock music, Vocal jazz"
4777,Jess Conrad,male,none,none
4778,Lindi Ortega,female,https://en.wikipedia.org/wiki/Lindi_Ortega,Country music
4779,Robin Hill,male,none,none
4780,Lew Nottke,male,https://en.wikipedia.org/wiki/Lew_Nottke,"Rock music, Punk rock, Heavy metal music, Grunge, Hard rock"
4781,Vic DiCara,male,https://en.wikipedia.org/wiki/Vic_DiCara,Hardcore punk
4782,Kyle Massey,male,https://en.wikipedia.org/wiki/Kyle_Massey,"Hip hop music, Rock music"
4783,Jason Cassidy,male,none,none
4784,Mike Cross,male,https://en.wikipedia.org/wiki/Mike_Cross_(musician),Folk music
4785,Janet Monach Patey,female,none,none
4786,Silvie Paladino,female,https://en.wikipedia.org/wiki/Silvie_Paladino,"West End theatre, Contemporary Christian Music, Adult contemporary"
4787,Jay Joyce,male,https://en.wikipedia.org/wiki/Jay_Joyce,"Rock music, Country music"
4788,Damian,male,https://en.wikipedia.org/wiki/Damian_(musician),Pop music
4789,Jerry Leger,male,https://en.wikipedia.org/wiki/Jerry_Leger,"Folk music, Roots Rock, Rock and Roll, Folk rock, Country folk"
4790,Connee Boswell,female,https://en.wikipedia.org/wiki/Connee_Boswell,Jazz
4791,Rose Hemingway,female,none,none
4792,Jason Whitehorn,male,https://en.wikipedia.org/wiki/Jason_Whitehorn,"Contemporary worship music, Contemporary Christian music, Country music"
4793,Bill Beach,male,https://en.wikipedia.org/wiki/Bill_Beach_(musician),Bossa nova
4794,David Crosby,male,https://en.wikipedia.org/wiki/David_Crosby,"Rock music, Folk music, Jazz music"
4795,Bill Fox,male,none,none
4796,Jess Roden,male,https://en.wikipedia.org/wiki/Jess_Roden,
4797,Roy Castle,male,none,none
4798,Peter Denahy,male,https://en.wikipedia.org/wiki/Peter_Denahy,
4799,Buck Griffin,male,none,none
4800,Robie Lester,female,none,none
4801,Elyar,male,https://en.wikipedia.org/wiki/Elyar,Pop music
4802,Norman Bedard,male,https://en.wikipedia.org/wiki/Norman_Bedard,"New wave music, Pop rock, Synthpop, Dance music"
4803,Georgia Gordon Taylor,female,none,none
4804,Otilio Galíndez,male,https://en.wikipedia.org/wiki/Otilio_Galíndez,"Aguinaldo, Joropo, Bambuco, Nueva canción"
4805,Wayne Static,male,https://en.wikipedia.org/wiki/Wayne_Static,"Industrial metal, Nu metal, Alternative metal, Groove metal, Industrial rock"
4806,Tha City Paper,male,https://en.wikipedia.org/wiki/Tha_City_Paper,Hip hop music
4807,Aleesha Rome,female,https://en.wikipedia.org/wiki/Aleesha_Rome,
4808,Suzanna Choffel,female,https://en.wikipedia.org/wiki/Suzanna_Choffel,"Indie folk, Reggae, Rhythm and blues"
4809,Mike Portnoy,male,https://en.wikipedia.org/wiki/Mike_Portnoy,"Progressive metal, Heavy metal music, Progressive rock, Hard rock, Blues rock"
4810,Doug Blair,male,https://en.wikipedia.org/wiki/Doug_Blair,"Heavy metal music, Hard rock"
4811,Vicci Martinez,female,https://en.wikipedia.org/wiki/Vicci_Martinez,"Pop music, Rock music"
4812,Zoot Horn Rollo,male,https://en.wikipedia.org/wiki/Zoot_Horn_Rollo,"Experimental rock, Rock music, Blues"
4813,Lucky Starr,male,https://en.wikipedia.org/wiki/Lucky_Starr_(musician),
4814,Ronnie Gilbert,female,https://en.wikipedia.org/wiki/Ronnie_Gilbert,"American folk music, Protest music, Americana (music)"
4815,Macklemore,male,https://en.wikipedia.org/wiki/Macklemore,Hip hop music
4816,MK Nobilette,female,https://en.wikipedia.org/wiki/MK_Nobilette,Pop music
4817,Ron Strykert,male,https://en.wikipedia.org/wiki/Ron_Strykert,"New wave music, Acoustic music"
4818,Dan Wilson,male,https://en.wikipedia.org/wiki/Dan_Wilson_(musician),"Folk rock, Country music, Alternative rock"
4819,Anna Brita Wendelius,female,none,none
4820,Brandon Reilly,male,https://en.wikipedia.org/wiki/Brandon_Reilly_(musician),Indie rock
4821,Waddy Wachtel,male,https://en.wikipedia.org/wiki/Waddy_Wachtel,"Rock music, Folk rock, Pop music, Jazz"
4822,Harry Sacksioni,male,https://en.wikipedia.org/wiki/Harry_Sacksioni,"Folk music, Instrumental, Pop music"
4823,Kjerstin Dellert,female,https://en.wikipedia.org/wiki/Kjerstin_Dellert,
4824,Ian Erix,male,none,none
4825,James Hutchinson,male,https://en.wikipedia.org/wiki/James_Hutchinson_(musician),"Rock music, Blues-rock, World music, Jazz, R&amp;B, Country and Western"
4826,Rey Osburn,male,https://en.wikipedia.org/wiki/Rey_Osburn,Alternative rock
4827,Soan,male,https://en.wikipedia.org/wiki/Soan_(singer),
4828,Libbie Schrader,female,https://en.wikipedia.org/wiki/Libbie_Schrader,Pop music
4829,Nokio the N-Tity,male,https://en.wikipedia.org/wiki/Nokio_the_N-Tity,"Contemporary R&amp;B, Soul music, Hip hop soul, Gospel music"
4830,Carolyne Mas,female,https://en.wikipedia.org/wiki/Carolyne_Mas,"Rock music, Alternative rock, Pop rock"
4831,Allan Frank,male,https://en.wikipedia.org/wiki/Allan_Frank,"Americana (music), Country music"
4832,Ben Gautrey,male,https://en.wikipedia.org/wiki/Ben_Gautrey,Alternative rock
4833,Prudence Johnson,female,https://en.wikipedia.org/wiki/Prudence_Johnson,
4834,Bill Reynolds,male,none,none
4835,Josh Todd,male,https://en.wikipedia.org/wiki/Josh_Todd,"Hard rock, Heavy metal music"
4836,Sarah Dawn Finer,female,https://en.wikipedia.org/wiki/Sarah_Dawn_Finer,"Soul music, Pop music"
4837,Natasha Hamilton,female,https://en.wikipedia.org/wiki/Natasha_Hamilton,"Pop music, R&amp;B"
4838,Dick Garcia,male,https://en.wikipedia.org/wiki/Dick_Garcia,
4839,Edmundo Ros,male,https://en.wikipedia.org/wiki/Edmundo_Ros,Latin American music
4840,Sharon Sheeley,female,https://en.wikipedia.org/wiki/Sharon_Sheeley,Pop music
4841,Reinbert Evers,male,none,none
4842,Jidenna,male,https://en.wikipedia.org/wiki/Jidenna,"Hip hop music, Afrobeats"
4843,Athena Cage,female,https://en.wikipedia.org/wiki/Athena_Cage,
4844,Jane Saunders,female,https://en.wikipedia.org/wiki/Jane_Saunders,
4845,Lance King,male,https://en.wikipedia.org/wiki/Lance_King,"Heavy metal music, Power metal, Progressive metal, Christian metal"
4846,Myim Rose,female,none,none
4847,La Godiva,female,https://en.wikipedia.org/wiki/La_Godiva,
4848,Marcus Hummon,male,https://en.wikipedia.org/wiki/Marcus_Hummon,Country music
4849,Joe McElderry,male,https://en.wikipedia.org/wiki/Joe_McElderry,"Pop music, Operatic pop, Country Pop"
4850,Levi Stubbs,male,https://en.wikipedia.org/wiki/Levi_Stubbs,"Rhythm and blues, Soul music"
4851,Jami Smith,female,none,none
4852,Volker Kriegel,male,https://en.wikipedia.org/wiki/Volker_Kriegel,"Jazz rock, Jazz fusion"
4853,David Yow,male,https://en.wikipedia.org/wiki/David_Yow,"Alternative rock, Noise rock, Post-hardcore"
4854,Jason Rowe,male,https://en.wikipedia.org/wiki/Jason_Rowe,"Electronic music, Pop music, Soul music"
4855,Chris While,female,https://en.wikipedia.org/wiki/Chris_While,"Folk music, Country music, Americana (music)"
4856,Erin Torpey,female,none,none
4857,Andreas Weise,male,https://en.wikipedia.org/wiki/Andreas_Weise,"Big band, Traditional pop music, Jazz"
4858,Mark Gray,male,https://en.wikipedia.org/wiki/Mark_Gray_(singer),Country music
4859,Jonas Snäckmark,male,https://en.wikipedia.org/wiki/Jonas_Snäckmark,Heavy metal music
4860,Barry White,male,https://en.wikipedia.org/wiki/Barry_White,"Rhythm &amp; blues, Soul music, Funk, Disco"
4861,Tori Amos,female,https://en.wikipedia.org/wiki/Tori_Amos,"Alternative rock, Chamber pop, Pop rock, Electronic music"
4862,Wayne Kemp,male,https://en.wikipedia.org/wiki/Wayne_Kemp,Country music
4863,Leaton Rose,male,none,none
4864,Shorty Mack,male,https://en.wikipedia.org/wiki/Shorty_Mack,Hip hop music
4865,Ian McCulloch,male,https://en.wikipedia.org/wiki/Ian_McCulloch_(singer),"Post-punk, New wave music, Neo-psychedelia, Alternative rock"
4866,Benay Venuta,female,none,none
4867,Hillary Scott,female,https://en.wikipedia.org/wiki/Hillary_Scott,"Country music, Country pop, Gospel music, Contemporary Christian music"
4868,Curt Kirkwood,male,https://en.wikipedia.org/wiki/Curt_Kirkwood,"Alternative rock, Cowpunk, Hardcore punk, Country rock"
4869,Rory Block,female,https://en.wikipedia.org/wiki/Rory_Block,Country blues
4870,"Perri ""Pebbles"" Reid",female,"https://en.wikipedia.org/wiki/Perri_""Pebbles""_Reid","Dance-pop, Contemporary R&amp;B, New jack swing, Urban contemporary"
4871,John Grant,male,https://en.wikipedia.org/wiki/John_Grant_(musician),"Folk music, Alternative rock, Indie rock, Electronic rock, Synthpop, New wave music, Soft rock"
4872,Emma Russack,female,none,none
4873,Scott H. Biram,male,https://en.wikipedia.org/wiki/Scott_H._Biram,"Blues, Punk rock, Country music, Americana (music), Heavy metal music"
4874,Valérie Lemercier,female,none,none
4875,Landon Pigg,male,https://en.wikipedia.org/wiki/Landon_Pigg,"Easy listening, Indie pop"
4876,Amy Dalley,female,https://en.wikipedia.org/wiki/Amy_Dalley,Country music
4877,Stephan Schmidt,male,none,none
4878,Emilia de Poret,female,none,none
4879,Stefan Booth,male,none,none
4880,Julie Fader,female,https://en.wikipedia.org/wiki/Julie_Fader,"Folk music, Pop music"
4881,Ephraim Lewis,male,https://en.wikipedia.org/wiki/Ephraim_Lewis,"Soul music, Neo-soul, Contemporary R&amp;B"
4882,Ramsey Kanaan,male,none,none
4883,Keith Green,male,https://en.wikipedia.org/wiki/Keith_Green,"Contemporary Christian music, Rock and roll"
4884,Robert Prizeman,male,none,none
4885,Ricky Skaggs,male,https://en.wikipedia.org/wiki/Ricky_Skaggs,"Bluegrass music, Neotraditionalist country, Gospel music, Folk music"
4886,Ian Fowles,male,https://en.wikipedia.org/wiki/Ian_Fowles,"Rock music, Punk rock, Hardcore punk, Emo, New wave music"
4887,John Warne,male,https://en.wikipedia.org/wiki/John_Warne,"Christian alternative rock, Pop punk"
4888,Gitane DeMone,female,https://en.wikipedia.org/wiki/Gitane_DeMone,"Deathrock, Gothic rock, Experimental music, Dark cabaret, Jazz"
4889,Mitty Collier,female,https://en.wikipedia.org/wiki/Mitty_Collier,"Soul music, Rhythm and blues, Gospel (music)"
4890,Ricky Meléndez,male,none,none
4891,Mashonda,female,https://en.wikipedia.org/wiki/Mashonda,Contemporary R&amp;B
4892,MC Jin,male,https://en.wikipedia.org/wiki/MC_Jin,Hip hop music
4893,Anton Hagman,male,https://en.wikipedia.org/wiki/Anton_Hagman,Pop music
4894,Daniel Greaves,male,https://en.wikipedia.org/wiki/Daniel_Greaves_(musician),
4895,Marianne McAndrew,female,none,none
4896,Jadakiss,male,https://en.wikipedia.org/wiki/Jadakiss,Hip hop music
4897,LP,female,https://en.wikipedia.org/wiki/LP_(singer),"Indie rock, Rock music, Indie pop, Alternative rock"
4898,Kimberly Kane,female,none,none
4899,Claire Roche,female,none,none
4900,Mikael Rickfors,male,https://en.wikipedia.org/wiki/Mikael_Rickfors,"Rock music, Pop music"
4901,Skye Townsend,female,none,none
4902,Annie Cooper,female,none,none
4903,Patrick Mameli,male,https://en.wikipedia.org/wiki/Patrick_Mameli,"Death metal, Thrash metal, Technical death metal, Progressive metal, Jazz fusion, Avant-garde metal"
4904,Amie Miriello,female,https://en.wikipedia.org/wiki/Amie_Miriello,"Rock music, Folk music"
4905,Ryan Star,male,https://en.wikipedia.org/wiki/Ryan_Star,"Rock music, Indie rock, Alternative rock"
4906,Beck,male,https://en.wikipedia.org/wiki/Beck,"Alternative rock, Anti-folk, Art pop, Americana (music), Alternative hip hop"
4907,Des O'Connor,male,none,none
4908,Faydee,male,https://en.wikipedia.org/wiki/Faydee,R&amp;B music
4909,Britt Nicole,female,https://en.wikipedia.org/wiki/Britt_Nicole,"Contemporary Christian music, Contemporary R&amp;B, Christian hip hop"
4910,Cynthia Layne,female,https://en.wikipedia.org/wiki/Cynthia_Layne,"Jazz, Neo soul"
4911,Princessa,female,https://en.wikipedia.org/wiki/Princessa,"Dance-pop, Eurodance, Europop"
4912,Hap Palmer,male,none,none
4913,Heather Parcells,female,none,none
4914,T-Nutty,male,https://en.wikipedia.org/wiki/T-Nutty,"Hip hop music, West coast hip hop, Gangsta rap"
4915,Karen Staley,female,https://en.wikipedia.org/wiki/Karen_Staley,Country music
4916,Jerry Douglas,male,https://en.wikipedia.org/wiki/Jerry_Douglas,"Americana (music), Bluegrass music, Country music"
4917,Andrew Horowitz,male,https://en.wikipedia.org/wiki/Andrew_Horowitz,"Indie rock, Hip Hop Music"
4918,Susan Crowe,female,https://en.wikipedia.org/wiki/Susan_Crowe,Folk music
4919,Fran Allison,female,none,none
4920,Ilene Woods,female,none,none
4921,Penny Flanagan,female,https://en.wikipedia.org/wiki/Penny_Flanagan,"Adult contemporary music, Folk music, Pop rock"
4922,Evan Johns,male,https://en.wikipedia.org/wiki/Evan_Johns,Rockabilly
4923,Dena Kaplan,female,none,none
4924,Cali Carranza,male,none,none
4925,Patti LaBelle,female,https://en.wikipedia.org/wiki/Patti_LaBelle,"Rhythm and blues, Soul music, Disco, Pop music, Dance music, Gospel music, Jazz"
4926,Anna McGarrigle,female,https://en.wikipedia.org/wiki/Anna_McGarrigle,Folk music
4927,Keith Sweat,male,https://en.wikipedia.org/wiki/Keith_Sweat,"Contemporary R&amp;B, Soul music, New jack swing, Hip hop music, Urban contemporary"
4928,Liz Tilton,female,none,none
4929,John Waters,male,none,none
4930,Lil Durk,male,https://en.wikipedia.org/wiki/Lil_Durk,"Hip hop music, Trap music (hip hop), Drill music, Contemporary R&amp;B"
4931,Eli Cook,male,https://en.wikipedia.org/wiki/Eli_Cook_(musician),"Blues, Blues rock"
4932,Leonard Feather,male,https://en.wikipedia.org/wiki/Leonard_Feather,Jazz
4933,Jesse Hartman,male,none,none
4934,Marc Broussard,male,https://en.wikipedia.org/wiki/Marc_Broussard,"Soul music, Rock music, Pop music, Swamp pop"
4935,Mozart's Sister,female,https://en.wikipedia.org/wiki/Mozart's_Sister_(musician),"Synthpop, Dream pop, Electropop, Art pop, Electronic music"
4936,Terry Black,male,https://en.wikipedia.org/wiki/Terry_Black,Pop music
4937,C. C. Adcock,male,https://en.wikipedia.org/wiki/C._C._Adcock,"Electric blues, Swamp blues, Cajun music, Zydeco, Folk rock"
4938,Courtney Jaye,female,https://en.wikipedia.org/wiki/Courtney_Jaye,
4939,Joy Williams,female,https://en.wikipedia.org/wiki/Joy_Williams_(musician),"Contemporary Christian music, Pop music, Folk rock"
4940,Sam Torr,male,none,none
4941,Dimitri Minakakis,male,none,none
4942,Geoff Useless,male,https://en.wikipedia.org/wiki/Geoff_Useless,"Punk rock, Power pop, Folk punk, Rock and roll"
4943,Felipe Gil,male,none,none
4944,Michael Yonkers,male,none,none
4945,Billy Montana,male,https://en.wikipedia.org/wiki/Billy_Montana,Country music
4946,Kenza Farah,female,https://en.wikipedia.org/wiki/Kenza_Farah,"Rap, Contemporary R&amp;B, Hip hop music"
4947,Kevin R. Gallagher,male,none,none
4948,Caralee McElroy,female,https://en.wikipedia.org/wiki/Caralee_McElroy,
4949,Cyndee Peters,female,https://en.wikipedia.org/wiki/Cyndee_Peters,Gospel music
4950,Libby Johnson,female,https://en.wikipedia.org/wiki/Libby_Johnson,"Folk music, Americana (music)"
4951,Sam Mayo,male,none,none
4952,Shelton Brooks,male,none,none
4953,Gary Lawyer,male,https://en.wikipedia.org/wiki/Gary_Lawyer,"Pop music, Blues music, Jazz music"
4954,Gordon Gano,male,https://en.wikipedia.org/wiki/Gordon_Gano,"Folk punk, Post-punk, Alternative rock"
4955,Jacqui McShee,female,none,none
4956,Billy Burnette,male,https://en.wikipedia.org/wiki/Billy_Burnette,"Rock music, Pop music, Country music, Rockabilly"
4957,Craig Norris,male,none,none
4958,Lester Quitzau,male,https://en.wikipedia.org/wiki/Lester_Quitzau,"Blues, Folk music, Jazz"
4959,Thierry Gotti,male,none,none
4960,Billy Garland,male,none,none
4961,Davide Barbieri,male,https://en.wikipedia.org/wiki/Davide_Barbieri,"Rock music, Hard rock"
4962,Owain Phyfe,male,https://en.wikipedia.org/wiki/Owain_Phyfe,
4963,Willie Robinson,male,none,none
4964,Kerry Harvick,female,https://en.wikipedia.org/wiki/Kerry_Harvick,Country music
4965,James Dewar,male,https://en.wikipedia.org/wiki/James_Dewar_(musician),"Hard rock, Blues-rock, Blue-eyed soul"
4966,J Boy,male,https://en.wikipedia.org/wiki/J_Boy,R&amp;B
4967,RaeLynn,female,https://en.wikipedia.org/wiki/RaeLynn,Country music
4968,Patti Russo,female,https://en.wikipedia.org/wiki/Patti_Russo,"Wagnerian rock, Rock music"
4969,Jane Badler,female,none,none
4970,Jason Stollsteimer,male,https://en.wikipedia.org/wiki/Jason_Stollsteimer,"Indie rock, Garage rock, Alternative rock"
4971,John Christ,male,https://en.wikipedia.org/wiki/John_Christ,"Hard rock, Heavy metal music, Gothic rock, Blues rock"
4972,Kenny Gardner,male,none,none
4973,Jerry Salley,male,https://en.wikipedia.org/wiki/Jerry_Salley,"Bluegrass music, Country music"
4974,Glen Sherley,male,none,none
4975,Katja Glieson,female,https://en.wikipedia.org/wiki/Katja_Glieson,"Contemporary R&amp;B, Dance-pop"
4976,Mike Keneally,male,https://en.wikipedia.org/wiki/Mike_Keneally,"Hard rock, Progressive rock, Art rock, Melodic death metal"
4977,Nathan Wiley,male,https://en.wikipedia.org/wiki/Nathan_Wiley,"Rock music, Blues music"
4978,Patrick Fiori,male,https://en.wikipedia.org/wiki/Patrick_Fiori,"French pop music, Pop rock"
4979,Jack Birkett,male,none,none
4980,Robert Pomakov,male,none,none
4981,Blind Joe Hill,male,https://en.wikipedia.org/wiki/Blind_Joe_Hill,Blues
4982,Red Rhodes,male,https://en.wikipedia.org/wiki/Red_Rhodes,"Country music, Country rock"
4983,Sébastien Izambard,male,https://en.wikipedia.org/wiki/Sébastien_Izambard,"Classical crossover, Romantic music"
4984,Peter Walker,male,none,none
4985,Neal Morse,male,https://en.wikipedia.org/wiki/Neal_Morse,"Progressive rock, Progressive metal, Christian rock"
4986,Brad Delson,male,https://en.wikipedia.org/wiki/Brad_Delson,"Alternative metal, Nu metal, Heavy metal music, Hard rock, Alternative rock, Electronic rock, Hardcore punk, Progressive rock"
