,artist,gender,retrieved,genre
11110,Pascal Obispo,male,https://en.wikipedia.org/wiki/Pascal_Obispo,"['pop', 'rock', 'progressive rock']"
11111,Jessa,female,none,none
11112,SHY & DRS,male,https://en.wikipedia.org/wiki/SHY_&_DRS,"['hip hop', 'rap rock', 'r&b', 'grime']"
11113,John Torres,male,https://en.wikipedia.org/wiki/John_Torres,"['rock', 'alternative rock', 'country', 'pop', 'folk', 'indie rock']"
11114,John Waller,male,https://en.wikipedia.org/wiki/John_Waller_(musician),['christian pop']
11115,Cornelia Frances Jefferson,female,none,none
11116,Dom Kelly,male,https://en.wikipedia.org/wiki/Dom_Kelly_(musician),"['rock', 'folk']"
11117,Howard Fishman,male,https://en.wikipedia.org/wiki/Howard_Fishman,"['jazz', 'blues', 'rock', 'folk', 'pop', 'new orleans jazz', 'country', 'funk', 'gospel']"
11118,Rachel Crow,female,https://en.wikipedia.org/wiki/Rachel_Crow,"['pop', 'r&b', 'soul']"
11119,Rockell,female,https://en.wikipedia.org/wiki/Rockell,"['freestyle', 'dance-pop', 'hi-nrg']"
11120,Taïro,male,https://en.wikipedia.org/wiki/Taïro,"['dancehall', 'reggae']"
11121,Phil Miller,male,https://en.wikipedia.org/wiki/Phil_Miller,"['jazz fusion', 'progressive rock', 'experimental']"
11122,Donald Yetter Gardner,male,none,none
11123,Delvene Delaney,female,none,none
11124,June Martel,female,none,none
11125,Benavides,male,none,none
11126,Donny Parenteau,male,https://en.wikipedia.org/wiki/Donny_Parenteau,"['country', 'western swing']"
11127,"Anthony ""Sooty"" Jones",male,"https://en.wikipedia.org/wiki/Anthony_""Sooty""_Jones","['blues-rock', 'hard rock']"
11128,Ron Jackson,male,none,none
11129,Jeffrey Steele,male,https://en.wikipedia.org/wiki/Jeffrey_Steele,['country']
11130,Sandie Shaw,female,https://en.wikipedia.org/wiki/Sandie_Shaw,['pop']
11131,Jeff Zeigler,male,https://en.wikipedia.org/wiki/Jeff_Zeigler,"['indie rock', 'post-rock']"
11132,Al Gorgoni,male,none,none
11133,Gordon Mulrain,male,https://en.wikipedia.org/wiki/Gordon_Mulrain,"['reggae', 'dub', 'dancehall']"
11134,RUNAGROUND,male,https://en.wikipedia.org/wiki/RUNAGROUND,"['electropop', 'edm', ' dance']"
11135,Ñico Saquito,male,https://en.wikipedia.org/wiki/Ñico_Saquito,"['trova', 'guaracha', 'guajira']"
11136,Ronnie Spector,female,https://en.wikipedia.org/wiki/Ronnie_Spector,"['pop', 'rock']"
11137,Billy Daniels,male,https://en.wikipedia.org/wiki/Billy_Daniels,"['vocal jazz', 'cabaret']"
11138,Steve Edwards,male,https://en.wikipedia.org/wiki/Steve_Edwards_(singer),['house']
11139,David Pickvance,male,none,none
11140,Holly Herndon,female,https://en.wikipedia.org/wiki/Holly_Herndon,"['electronic', 'experimental']"
11141,Moos,male,https://en.wikipedia.org/wiki/Moos_(singer),"['soul', 'r&b', 'funk', ' pop']"
11142,Gunilla Backman,female,https://en.wikipedia.org/wiki/Gunilla_Backman,"['musical', 'rock']"
11143,Sarah Nixey,female,https://en.wikipedia.org/wiki/Sarah_Nixey,"['pop/', 'electronica', 'alternative']"
11144,Clifford T. Ward,male,https://en.wikipedia.org/wiki/Clifford_T._Ward,"['folk rock', 'baroque pop']"
11145,Wallace Arthur Sabin,male,none,none
11146,Gill Landry,male,https://en.wikipedia.org/wiki/Gill_Landry,"['americana', 'bluegrass', 'progressive bluegrass']"
11147,Chuck Girard,male,https://en.wikipedia.org/wiki/Chuck_Girard,"['vocal quartet', 'surf rock', 'jesus music', 'contemporary christian', 'worship music']"
11148,Tchello,male,https://en.wikipedia.org/wiki/Tchello,['rock']
11149,Ani DiFranco,female,https://en.wikipedia.org/wiki/Ani_DiFranco,"['folk rock', 'alternative rock', 'punk rock', 'indie folk']"
11150,Bambi Lee Savage,female,none,none
11151,David Francey,male,https://en.wikipedia.org/wiki/David_Francey,['folk']
11152,Steven Soles,male,none,none
11153,Lynne Randell,female,https://en.wikipedia.org/wiki/Lynne_Randell,"['pop', 'soul', 'northern soul']"
11154,Lauren Harris,female,https://en.wikipedia.org/wiki/Lauren_Harris,"['hard rock', 'heavy metal', 'pop rock']"
11155,Brigitte Bardot,female,none,none
11156,Chocolate Williams,male,none,none
11157,Lach,male,none,none
11158,Sara Edwardsson,female,none,none
11159,Herbie Laughton,male,none,none
11160,Massimo Morante,male,none,none
11161,Storm Calysta,female,https://en.wikipedia.org/wiki/Storm_Calysta,"['indie-pop', 'rock', 'indie', 'pop', 'psychedelic rock']"
11162,Geno Delafose,male,https://en.wikipedia.org/wiki/Geno_Delafose,['zydeco']
11163,Lara Fabian,female,https://en.wikipedia.org/wiki/Lara_Fabian,"['classical crossover', 'french pop', 'pop rock', 'acoustic', 'dance-pop']"
11164,Haley Reinhart,female,https://en.wikipedia.org/wiki/Haley_Reinhart,"['pop', 'jazz', 'rock', 'blues', 'soul', 'neo soul', 'r&b', 'funk']"
11165,Bnois King,male,https://en.wikipedia.org/wiki/Bnois_King,"['jazz', 'blues', 'texas blues']"
11166,Sanna-June Hyde,female,none,none
11167,Duke Tumatoe,male,https://en.wikipedia.org/wiki/Duke_Tumatoe,"['blues', 'rock', 'r&b', 'funk']"
11168,Gemma Ray,female,https://en.wikipedia.org/wiki/Gemma_Ray,"['psychedelia', ' noir pop', 'blues', 'gothic folk', 'citation needed', ']']"
11169,Jason Roy,male,https://en.wikipedia.org/wiki/Jason_Roy_(musician),['christian rock']
11170,Robin Beck,female,https://en.wikipedia.org/wiki/Robin_Beck,"['aor', 'pop rock', '; earlier:', 'pop', 'disco', 'soul']"
11171,Esthero,female,https://en.wikipedia.org/wiki/Esthero,"['electronica', 'trip hop', 'r&b', 'jazz', 'experimental rock', 'lounge', 'indie pop']"
11172,Shug Fisher,male,none,none
11173,Sabrina Washington,female,https://en.wikipedia.org/wiki/Sabrina_Washington,"['r&b', 'hip hop', 'uk garage']"
11174,Tony Rivers,male,none,none
11175,Kate Crossan,female,none,none
11176,Andy Griffith,male,none,none
11177,Billy Fury,male,https://en.wikipedia.org/wiki/Billy_Fury,"['rock and roll', 'pop', 'pop rock', 'rockabilly']"
11178,Brett Dennen,male,https://en.wikipedia.org/wiki/Brett_Dennen,['folk']
11179,Heather Morris,female,none,none
11180,Meg Christian,female,https://en.wikipedia.org/wiki/Meg_Christian,['folk']
11181,Ice Cube,male,https://en.wikipedia.org/wiki/Ice_Cube,"['hip hop', 'gangsta rap', 'political hip hop']"
11182,Jim Infantino,male,none,none
11183,William Rousseau,male,https://en.wikipedia.org/wiki/William_Rousseau,"['chanson', 'french pop']"
11184,Marie-Ève Janvier,female,none,none
11185,Harry von Zell,male,none,none
11186,Eddie Hazel,male,https://en.wikipedia.org/wiki/Eddie_Hazel,"['funk', 'soul', 'psychedelic rock', 'psychedelic soul']"
11187,Little Smokey Smothers,male,https://en.wikipedia.org/wiki/Little_Smokey_Smothers,['chicago blues']
11188,Josh Kelley,male,https://en.wikipedia.org/wiki/Josh_Kelley,"['pop rock', 'blues rock', 'country']"
11189,Alison Sudol,female,https://en.wikipedia.org/wiki/Alison_Sudol,"['adult alternative', 'indie rock']"
11190,Marco Marinangeli,male,https://en.wikipedia.org/wiki/Marco_Marinangeli,"['pop', 'rock', 'latin', 'r&b', 'jazz', 'classical']"
11191,Jean Smith,female,none,none
11192,Thomas Lang,male,https://en.wikipedia.org/wiki/Thomas_Lang,"['instrumental rock', 'pop', 'jazz fusion', 'progressive rock', 'heavy metal', 'avant-garde metal']"
11193,Claudio Rocchi,male,none,none
11194,Fredrika Stahl,female,https://en.wikipedia.org/wiki/Fredrika_Stahl,"['jazz', ' pop']"
11195,Felicia Day,female,none,none
11196,Ney Mello,male,none,none
11197,King Ernest Baker,male,https://en.wikipedia.org/wiki/King_Ernest_Baker,"['soul', 'r&b', 'blues']"
11198,Mayne Mannish,male,https://en.wikipedia.org/wiki/Mayne_Mannish,['hip hop']
11199,Nathaniel Motte,male,https://en.wikipedia.org/wiki/Nathaniel_Motte,"['electropop', 'dance-pop', 'crunkcore', 'electronic rock']"
11200,Joni Harms,female,https://en.wikipedia.org/wiki/Joni_Harms,['country']
11201,Suzy Delair,female,none,none
11202,John West,male,https://en.wikipedia.org/wiki/John_West_(musician),"['country', 'hard rock', 'heavy metal', 'progressive metal', 'neoclassical metal', 'blues rock', 'pop rock']"
11203,George Fenton,male,none,none
11204,Esteban,male,none,none
11205,Nathan East,male,https://en.wikipedia.org/wiki/Nathan_East,"['smooth jazz', 'jazz-funk', 'r&b', 'soul']"
11206,Drumsing,male,https://en.wikipedia.org/wiki/Drumsing,"['pop', 'latin american music']"
11207,Angelina,female,https://en.wikipedia.org/wiki/Angelina_(singer),"['freestyle music', 'dance-pop', 'latin pop']"
11208,Crypt the Warchild,male,https://en.wikipedia.org/wiki/Crypt_the_Warchild,['hip hop']
11209,Isabelle De Funès,female,none,none
11210,Nyls,male,none,none
11211,Bill Jorgenson,male,none,none
11212,Lonnie Pitchford,male,none,none
