,artist,gender,retrieved,genre
0,Isis,female,https://en.wikipedia.org/wiki/Isis_(rapper),['Hip hop music']
1,Terra Naomi,female,https://en.wikipedia.org/wiki/Terra_Naomi,"['Folk music', 'Indie folk', 'Rock music', 'Alternative Rock']"
2,Bones Apart,female,https://en.wikipedia.org/wiki/Bones_Apart,[]
3,Serena Ryder,female,https://en.wikipedia.org/wiki/Serena_Ryder,"['Folk rock', 'Indie rock', 'Jazz', 'Pop rock']"
4,Lisa Daggs,female,https://en.wikipedia.org/wiki/Lisa_Daggs,"['Gospel music', 'Christian country music']"
5,Jenny Lewis and The Watson Twins,female,none,none
6,The Daisy Chain,female,https://en.wikipedia.org/wiki/The_Daisy_Chain_(band),"['Garage rock', 'Psychedelic rock']"
7,Art in Manila,female,none,none
8,Kimberley Dahme,female,https://en.wikipedia.org/wiki/Kimberley_Dahme,['Country music']
9,Gail Davies,female,https://en.wikipedia.org/wiki/Gail_Davies,"['Country music', 'Folk music']"
10,Vivian Girls,female,https://en.wikipedia.org/wiki/Vivian_Girls,"['Indie rock', 'Dream pop', 'Noise pop', 'Lo-fi music']"
11,Republic of Safety,female,https://en.wikipedia.org/wiki/Republic_of_Safety,['Indie rock']
12,Tara Vanflower,female,https://en.wikipedia.org/wiki/Tara_Vanflower,"['Dark wave', 'Ethereal wave']"
13,Tonight Alive,female,https://en.wikipedia.org/wiki/Tonight_Alive,"['Pop punk', 'Pop rock', 'Power pop', 'Alternative rock', 'Emo']"
14,Janis Martin,female,https://en.wikipedia.org/wiki/Janis_Martin,"['Rockabilly', 'Country music', 'Rock and roll']"
15,Stefy,female,https://en.wikipedia.org/wiki/Stefy,"['Pop rock', 'New wave music', 'Synthpop', 'Electronica']"
16,Carla Bozulich,female,https://en.wikipedia.org/wiki/Carla_Bozulich,"['Alternative rock', 'Experimental rock', 'Alternative country', 'Noise']"
17,Mary's Blood,female,https://en.wikipedia.org/wiki/Mary's_Blood,['Power metal']
18,Laura Jane Grace,female,https://en.wikipedia.org/wiki/Laura_Jane_Grace,['Punk rock']
19,We Are The In Crowd,female,https://en.wikipedia.org/wiki/We_Are_The_In_Crowd,"['Pop rock', 'Pop punk', 'Post-hardcore']"
20,Veruca Salt,female,https://en.wikipedia.org/wiki/Veruca_Salt,"['Alternative rock', 'Grunge']"
21,Big Joanie,female,https://en.wikipedia.org/wiki/Big_Joanie,"['Punk rock', 'Post-punk']"
22,T'Pau,female,https://en.wikipedia.org/wiki/T'Pau_(band),['Pop music']
23,Snatch,female,none,none
24,Penny Jay,female,https://en.wikipedia.org/wiki/Penny_Jay,[]
25,The Wimmins' Institute,female,https://en.wikipedia.org/wiki/The_Wimmins'_Institute,"['Indie rock', 'Riot grrrl']"
26,Amie Comeaux,female,https://en.wikipedia.org/wiki/Amie_Comeaux,['Country music']
27,Bellatrix,female,none,none
28,Miki Furukawa,female,https://en.wikipedia.org/wiki/Miki_Furukawa,['Electropop']
29,Fire Party,female,none,none
30,Alecia Nugent,female,https://en.wikipedia.org/wiki/Alecia_Nugent,['Bluegrass music']
31,Bobbie Eakes,female,https://en.wikipedia.org/wiki/Bobbie_Eakes,"['Country music', 'Pop music', 'Pop rock']"
32,Maureen McCormick,female,none,none
33,Kalie Shorr,female,https://en.wikipedia.org/wiki/Kalie_Shorr,['Country music']
34,Cobra Killer,female,https://en.wikipedia.org/wiki/Cobra_Killer,"['Digital hardcore', 'Electroclash']"
35,V V Brown,female,https://en.wikipedia.org/wiki/V_V_Brown,"['Indie pop', 'Dance-punk']"
36,Gabbie Nolen,female,https://en.wikipedia.org/wiki/Gabbie_Nolen,['Country music']
37,Tess Wiley,female,https://en.wikipedia.org/wiki/Tess_Wiley,"['Pop rock', 'Soft rock', 'Alternative rock']"
38,Teenage Jesus and the Jerks,female,https://en.wikipedia.org/wiki/Teenage_Jesus_and_the_Jerks,['No wave']
39,Texas,female,https://en.wikipedia.org/wiki/Texas_(band),"['Alternative rock', 'Pop rock']"
40,Andrea Corr,female,https://en.wikipedia.org/wiki/Andrea_Corr,"['Pop music', 'Rock music', 'Celtic music']"
41,The Ting Tings,female,https://en.wikipedia.org/wiki/The_Ting_Tings,"['Indie pop', 'Indie rock', 'Dance-punk', 'Synth-pop', 'Dance-pop']"
42,Sparklehorse,female,https://en.wikipedia.org/wiki/Sparklehorse,"['Lo-fi music', 'Indie rock', 'Alternative country', 'Alternative rock', 'Experimental Music']"
43,Sharon Den Adel,female,https://en.wikipedia.org/wiki/Sharon_Den_Adel,"['Symphonic metal', 'Gothic metal', 'Pop rock']"
44,Alice Bag,female,https://en.wikipedia.org/wiki/Alice_Bag,['Punk rock']
45,Alexx Calise,female,https://en.wikipedia.org/wiki/Alexx_Calise,['Rock music']
46,Salad,female,https://en.wikipedia.org/wiki/Salad_(band),['Britpop']
47,Vixen; early 1970s,female,none,none
48,Kate Pierson,female,https://en.wikipedia.org/wiki/Kate_Pierson,"['Rock music', 'New wave music']"
49,Weekend,female,none,none
50,Zone,female,https://en.wikipedia.org/wiki/Zone_(band),"['J-pop', 'Rock music']"
51,Shelly West,female,https://en.wikipedia.org/wiki/Shelly_West,['Country pop']
52,The Damned,female,https://en.wikipedia.org/wiki/The_Damned_(band),"['Punk rock', 'Gothic rock', 'Post-punk']"
53,Nina Hagen,female,https://en.wikipedia.org/wiki/Nina_Hagen,"['Punk rock', 'Rock music', 'Neue Deutsche Welle', 'New wave music', 'Post-punk', 'Heavy metal music']"
54,Liz Larin,female,none,none
55,Jennifer Brantley,female,none,none
56,Spice Girls,female,https://en.wikipedia.org/wiki/Spice_Girls,"['Pop music', 'Dance-pop']"
57,The Like,female,https://en.wikipedia.org/wiki/The_Like,"['Alternative rock', 'Indie rock']"
58,Rebecca Moore,female,none,none
59,Melissa Etheridge,female,https://en.wikipedia.org/wiki/Melissa_Etheridge,"['Heartland rock', 'Roots rock', 'Folk rock', 'Blues rock', 'Country rock']"
60,Slowdive,female,https://en.wikipedia.org/wiki/Slowdive,"['Dream pop', 'Shoegazing', 'Indie rock', 'Ambient music']"
61,Gladys Knight,female,https://en.wikipedia.org/wiki/Gladys_Knight,"['Rhythm and blues', 'Soul music', 'Pop music', 'Gospel music']"
62,Be Your Own Pet,female,https://en.wikipedia.org/wiki/Be_Your_Own_Pet,"['Garage punk (fusion genre)', 'Garage rock', 'Alternative rock', 'Noise pop']"
63,Jenna von Oÿ,female,none,none
64,Taborah Johnson,female,none,none
65,Leigh Bingham Nash,female,https://en.wikipedia.org/wiki/Leigh_Bingham_Nash,"['Pop rock', 'Soft rock', 'Adult album alternative', 'Country music']"
66,The Gathering,female,https://en.wikipedia.org/wiki/The_Gathering_(band),"['Progressive rock', 'Alternative rock', 'Trip hop', 'Shoegazing', 'Gothic metal', 'Death-doom']"
67,Bella Tromba,female,none,none
68,She Devils,female,none,none
69,Pearl Harbor,female,none,none
70,Emily Jane White,female,https://en.wikipedia.org/wiki/Emily_Jane_White,"['Indie rock', 'Indie pop', 'Folk rock', 'Post-rock', 'Sadcore', 'Neofolk']"
71,Suze DeMarchi,female,https://en.wikipedia.org/wiki/Suze_DeMarchi,"['Hard rock', 'Rock music', 'Pop music']"
72,Patti Smith,female,https://en.wikipedia.org/wiki/Patti_Smith,"['Punk rock', 'Art punk', 'Proto-punk', 'Art rock']"
73,Ginny Wright,female,none,none
74,Kitty Wells,female,https://en.wikipedia.org/wiki/Kitty_Wells,"['Country music', 'Honky tonk', 'Nashville sound', 'Gospel music']"
75,Jana Jae,female,https://en.wikipedia.org/wiki/Jana_Jae,['Country music']
76,Karen Brooks,female,https://en.wikipedia.org/wiki/Karen_Brooks,['Country music']
77,The Hush Sound,female,https://en.wikipedia.org/wiki/The_Hush_Sound,"['Indie pop', 'Jangle pop', 'Alternative rock']"
78,Gus Hardin,female,https://en.wikipedia.org/wiki/Gus_Hardin,['Country music']
79,Lungleg,female,https://en.wikipedia.org/wiki/Lungleg,"['Indie (music)', 'Riot grrrl']"
80,Louise Wener,female,https://en.wikipedia.org/wiki/Louise_Wener,"['Indie rock', 'Britpop']"
81,Charly McClain,female,https://en.wikipedia.org/wiki/Charly_McClain,['Country pop']
82,Lisa Hannigan,female,https://en.wikipedia.org/wiki/Lisa_Hannigan,['Indie folk']
83,The Lemonheads,female,https://en.wikipedia.org/wiki/The_Lemonheads,"['Punk rock', 'Alternative rock', 'College rock', 'Power pop']"
84,Gretchen Peters,female,https://en.wikipedia.org/wiki/Gretchen_Peters,"['Country Folk', 'Americana (music)']"
85,Toni Childs,female,https://en.wikipedia.org/wiki/Toni_Childs,"['Rock music', 'Pop music']"
86,Juliette Lewis,female,https://en.wikipedia.org/wiki/Juliette_Lewis,['Alternative rock']
87,Garbage,female,https://en.wikipedia.org/wiki/Garbage_(band),"['Alternative rock', 'Electronic rock', 'Trip hop', 'Post-grunge', 'Industrial rock']"
88,Annette Zilinskas,female,https://en.wikipedia.org/wiki/Annette_Zilinskas,"['Rock music', 'Pop music']"
89,Mary MacGregor,female,https://en.wikipedia.org/wiki/Mary_MacGregor,"['Folk music', 'Country music', 'Soft rock']"
90,Lovefoxxx,female,https://en.wikipedia.org/wiki/Lovefoxxx,"['Indie rock', 'Synthpop', 'Electroclash']"
91,Laurie Stirratt,female,https://en.wikipedia.org/wiki/Laurie_Stirratt,"['Americana (music)', 'Alternative country']"
92,Terri Brosius,female,none,none
93,Crystal Bernard,female,none,none
94,Client,female,https://en.wikipedia.org/wiki/Client_(band),"['Electroclash', 'Synthpop']"
95,Dido,female,https://en.wikipedia.org/wiki/Dido_(singer),"['Electropop', 'Downtempo', 'Trip hop', 'Folktronica']"
96,Agent M,female,https://en.wikipedia.org/wiki/Agent_M_(band),"['Alternative rock', 'New wave music']"
97,Peaness,female,https://en.wikipedia.org/wiki/Peaness,"['Indie pop', 'Pop punk']"
98,Infidels,female,https://en.wikipedia.org/wiki/Infidels_(band),['Funk rock']
99,Stonefield,female,https://en.wikipedia.org/wiki/Stonefield_(band),"['Rock music', 'Psychedelic rock', 'Stoner rock', 'Hard rock']"
100,Marine Girls,female,https://en.wikipedia.org/wiki/Marine_Girls,"['Post-punk', 'Indie pop', 'Twee pop', 'Lo-fi music']"
101,Letters to Cleo,female,https://en.wikipedia.org/wiki/Letters_to_Cleo,"['Alternative rock', 'Power pop']"
102,Jane Jensen,female,none,none
103,Anna Tsuchiya,female,https://en.wikipedia.org/wiki/Anna_Tsuchiya,"['Pop music', 'Rock music', 'Punk rock']"
104,Lush,female,https://en.wikipedia.org/wiki/Lush_(band),"['Shoegazing', 'Britpop', 'Dream pop', 'Noise pop', 'Alternative rock']"
105,Deborah Allen,female,https://en.wikipedia.org/wiki/Deborah_Allen,"['Country music', 'Country-soul', 'Pop rock']"
106,The Roches,female,https://en.wikipedia.org/wiki/The_Roches,"['Folk rock', 'Folk music']"
107,Haley Scarnato,female,https://en.wikipedia.org/wiki/Haley_Scarnato,['Pop rock']
108,Paula Frazer,female,https://en.wikipedia.org/wiki/Paula_Frazer,"['Alternative country', 'Folk music', 'Blues', 'Punk rock', 'Gothic rock']"
109,Victoria Shaw,female,https://en.wikipedia.org/wiki/Victoria_Shaw_(singer),['Country music']
110,Bonnie Bramlett,female,none,none
111,Davetta Sherwood,female,none,none
112,The Slits,female,https://en.wikipedia.org/wiki/The_Slits,"['Post-punk', 'Dub music', 'Punk rock', 'Experimental rock']"
113,Preslava,female,https://en.wikipedia.org/wiki/Preslava,"['Pop music', 'Chalga', 'Dance music', 'Rock music']"
114,Whiteberry,female,none,none
115,Bobbi Martin,female,https://en.wikipedia.org/wiki/Bobbi_Martin,[]
116,Amy Ray,female,https://en.wikipedia.org/wiki/Amy_Ray,['Folk rock']
117,Irlene Mandrell,female,none,none
118,Martha Johnson,female,https://en.wikipedia.org/wiki/Martha_Johnson_(singer),"['Art rock', 'New wave music', 'Art pop', 'Funk rock', 'Dance-pop']"
119,Mica Roberts,female,https://en.wikipedia.org/wiki/Mica_Roberts,['Country music']
120,Horse,female,https://en.wikipedia.org/wiki/Horse_(musician),"['Indie (music)', 'Pop (music)']"
121,Bonnie Brown,female,https://en.wikipedia.org/wiki/Bonnie_Brown_(musician),['Country music']
122,Dar Williams,female,https://en.wikipedia.org/wiki/Dar_Williams,"['Folk music', 'Folk music', 'Alternative country', 'Singer-songwriter']"
123,Irene Cara,female,https://en.wikipedia.org/wiki/Irene_Cara,"['Contemporary R&amp;B', 'Disco']"
124,No Doubt,female,https://en.wikipedia.org/wiki/No_Doubt,"['Ska punk', 'Alternative rock', 'New wave music', 'Dancehall', 'Pop rock', 'Synth-pop']"
125,Doll Skin,female,https://en.wikipedia.org/wiki/Doll_Skin,"['Punk rock', 'Alternative rock', 'Pop punk']"
126,VersaEmerge,female,https://en.wikipedia.org/wiki/VersaEmerge,"['Alternative rock', 'Experimental rock', 'Synthpop']"
127,Goldie Hill,female,https://en.wikipedia.org/wiki/Goldie_Hill,['Country music']
128,Shampoo,female,https://en.wikipedia.org/wiki/Shampoo_(band),"['Pop rock', 'Pop punk', 'Bubblegum pop', 'Power pop']"
129,Au Revoir SimoneThe Aquanettas,female,none,none
130,Juliet Simms,female,https://en.wikipedia.org/wiki/Juliet_Simms,"['Rock music', 'Pop music', 'Soul music', 'Folk rock', 'Alternative rock', 'Indie rock', 'Punk rock']"
131,Patti Miner,female,https://en.wikipedia.org/wiki/Patti_Miner,"['Country music', 'Pop Music']"
132,Johnette Napolitano,female,https://en.wikipedia.org/wiki/Johnette_Napolitano,['Alternative rock']
133,Karen Orzolek,female,https://en.wikipedia.org/wiki/Karen_Orzolek,"['Indie rock', 'Alternative rock', 'Art rock', 'Punk rock']"
134,Rosie Flores,female,https://en.wikipedia.org/wiki/Rosie_Flores,"['Ameripolitan', 'Country music', 'Rockabilly', 'Honky-tonk', 'Western swing']"
135,Haim,female,https://en.wikipedia.org/wiki/Haim_(band),"['Rock music', 'Soft rock', 'Pop rock', 'Contemporary R&amp;B']"
136,Rose Marie McCoy,female,https://en.wikipedia.org/wiki/Rose_Marie_McCoy,"['Country music', 'Jazz', 'Rhythm &amp; blues', 'Soul music', 'Traditional pop']"
137,Jennifer Charles,female,https://en.wikipedia.org/wiki/Jennifer_Charles,"['Pop music', 'Rock music']"
138,Susan Anton,female,none,none
139,Karin Wistrand,female,none,none
140,Lissie,female,https://en.wikipedia.org/wiki/Lissie,"['Country music', 'Folk music', 'Rock music']"
141,Goldie & the Gingerbreads,female,none,none
142,Lyn-Z Way,female,none,none
143,Rita Coolidge,female,https://en.wikipedia.org/wiki/Rita_Coolidge,"['Pop music', 'Adult contemporary music', 'Country music', 'Native American music', 'Soft rock']"
144,Alecia Beth Moore,female,https://en.wikipedia.org/wiki/Alecia_Beth_Moore,"['Pop music', 'Pop rock', 'Contemporary R&amp;B']"
145,Bambi Monroe,female,https://en.wikipedia.org/wiki/Bambi_Monroe,['Country music']
146,Kelli Lidell,female,https://en.wikipedia.org/wiki/Kelli_Lidell,"['Country music', 'Country pop', 'Alternative country']"
147,Pauline Murray,female,https://en.wikipedia.org/wiki/Pauline_Murray,"['Punk rock', 'Synthpop', 'New wave music', 'Ambient music', 'Electronic music']"
148,PINS,female,none,none
149,In This Moment,female,https://en.wikipedia.org/wiki/In_This_Moment,"['Alternative metal', 'Metalcore', 'Industrial metal', 'Gothic metal', 'Nu metal', 'Hard rock']"
150,Jemma Griffiths,female,https://en.wikipedia.org/wiki/Jemma_Griffiths,"['Trip hop', 'Electronica', 'Pop rock', 'New wave music']"
151,Mary Sarah,female,https://en.wikipedia.org/wiki/Mary_Sarah,['Country music']
152,Legal Weapon,female,https://en.wikipedia.org/wiki/Legal_Weapon,['Punk rock']
153,Marion Raven,female,https://en.wikipedia.org/wiki/Marion_Raven,"['Pop music', 'Pop rock']"
154,Discount,female,https://en.wikipedia.org/wiki/Discount_(band),['Punk rock']
155,Aphasia,female,none,none
156,The Applicators,female,https://en.wikipedia.org/wiki/The_Applicators,['Pop punk']
157,Edie Brickell & New Bohemians,female,https://en.wikipedia.org/wiki/Edie_Brickell_&_New_Bohemians,"['Alternative rock', 'Folk rock', 'Neo-psychedelia', 'Southern rock', 'Jam rock']"
158,Lezlie Deane,female,none,none
159,Cyndi Lauper,female,https://en.wikipedia.org/wiki/Cyndi_Lauper,"['New wave music', 'Pop music', 'Rock music', 'Synth-pop', 'Soul music']"
160,Tina Turner,female,https://en.wikipedia.org/wiki/Tina_Turner,"['Rhythm and blues', 'Rock and roll', 'Soul music', 'Funk', 'Country music', 'Disco', 'Rock music', 'Pop music', 'New-age music']"
161,Sarah Shannon,female,none,none
162,Cristina Scabbia,female,https://en.wikipedia.org/wiki/Cristina_Scabbia,"['Gothic metal', 'Alternative metal', 'Heavy metal music']"
163,Skylar Laine,female,https://en.wikipedia.org/wiki/Skylar_Laine,"['Country music', 'Country rock']"
164,Aubrie Sellers,female,https://en.wikipedia.org/wiki/Aubrie_Sellers,['Alternative Country']
165,Strawberry Switchblade,female,https://en.wikipedia.org/wiki/Strawberry_Switchblade,"['New wave music', 'Pop music']"
166,Hole,female,https://en.wikipedia.org/wiki/Hole_(band),"['Alternative rock', 'Punk rock', 'Grunge', 'Power pop']"
167,Paramore,female,https://en.wikipedia.org/wiki/Paramore,"['Alternative rock', 'Pop punk', 'Pop rock', 'Power pop', 'Emo pop', 'Emo']"
168,Ashton Shepherd,female,https://en.wikipedia.org/wiki/Ashton_Shepherd,['Country music']
169,Holly Tucker,female,https://en.wikipedia.org/wiki/Holly_Tucker_(musician),['Country music']
170,Alexis Krauss,female,https://en.wikipedia.org/wiki/Alexis_Krauss,['Noise pop']
171,Allison Paige,female,https://en.wikipedia.org/wiki/Allison_Paige,['Country music']
172,Martina Topley-Bird,female,https://en.wikipedia.org/wiki/Martina_Topley-Bird,"['Trip hop', 'Indie pop', 'Indie rock', 'Alternative hip hop']"
173,Holly Williams,female,https://en.wikipedia.org/wiki/Holly_Williams,"['Country music', 'Americana (music)', 'Folk music']"
174,Kostars,female,https://en.wikipedia.org/wiki/Kostars,"['Alternative rock', 'Pop music', 'Rock music', 'Dance music']"
175,Helen Cornelius,female,https://en.wikipedia.org/wiki/Helen_Cornelius,['Country music']
176,Martha and the Muffins,female,https://en.wikipedia.org/wiki/Martha_and_the_Muffins,"['Art rock', 'New wave music', 'Art pop', 'Art punk', 'Dance-pop']"
177,Jemina Pearl,female,https://en.wikipedia.org/wiki/Jemina_Pearl,"['Punk rock', 'Alternative rock', 'Garage rock']"
178,Screamin' Sirens,female,https://en.wikipedia.org/wiki/Screamin'_Sirens,"['Alternative country', 'Cowpunk', 'Post-punk', 'New wave music']"
179,Georgia Middleman,female,https://en.wikipedia.org/wiki/Georgia_Middleman,"['Country music', 'Jazz']"
180,Greta Salpeter,female,none,none
181,21st Century Girls,female,none,none
182,Kim Gordon,female,https://en.wikipedia.org/wiki/Kim_Gordon,"['Alternative rock', 'Experimental rock', 'Punk rock']"
183,Penetration,female,https://en.wikipedia.org/wiki/Penetration_(band),['Punk rock']
184,Keiko Terada,female,https://en.wikipedia.org/wiki/Keiko_Terada,"['Hard rock', 'Heavy metal music']"
185,Lisa Marie Presley,female,none,none
186,Suzi Gardner,female,https://en.wikipedia.org/wiki/Suzi_Gardner,"['Punk rock', 'Grunge', 'Alternative rock', 'Alternative metal', 'Heavy metal music']"
187,Caryl Mack Parker,female,https://en.wikipedia.org/wiki/Caryl_Mack_Parker,['Americana (music)']
188,Connie Eaton,female,https://en.wikipedia.org/wiki/Connie_Eaton,['Country music']
189,Velocity Girl,female,https://en.wikipedia.org/wiki/Velocity_Girl,"['Indie rock', 'Indie pop']"
190,Dover,female,https://en.wikipedia.org/wiki/Dover_(band),"['Alternative rock', 'Grunge', 'Electropop']"
191,Precious Metal,female,https://en.wikipedia.org/wiki/Precious_Metal_(band),"['Electroacoustic music', 'Americana (music)', 'Blues']"
192,Joanna Smith,female,https://en.wikipedia.org/wiki/Joanna_Smith,['Country music']
193,Alanis Morissette,female,https://en.wikipedia.org/wiki/Alanis_Morissette,"['Alternative rock', 'Post-grunge', 'Hard rock', 'Pop rock', 'Dance-pop']"
194,Meg White,female,https://en.wikipedia.org/wiki/Meg_White,"['Rock music', 'Alternative rock', 'Garage rock']"
195,Princess Princess,female,https://en.wikipedia.org/wiki/Princess_Princess_(band),"['Rock music', 'Pop music', 'Glam rock']"
196,Kazu Makino,female,https://en.wikipedia.org/wiki/Kazu_Makino,"['Alternative rock', 'Indie rock', 'Dream pop', 'Trip hop', 'Experimental rock', 'Noise rock', 'No wave']"
197,Vixen; mid-1980s,female,none,none
198,Emily Saliers,female,https://en.wikipedia.org/wiki/Emily_Saliers,['Folk rock']
199,Robin Meade,female,none,none
200,Ruth Lorenzo,female,https://en.wikipedia.org/wiki/Ruth_Lorenzo,"['Rock music', 'Rock en Español', 'Latin pop', 'Pop music']"
201,Red Molly,female,https://en.wikipedia.org/wiki/Red_Molly,"['Folk music', 'Bluegrass music']"
202,Bob's Your Uncle,female,none,none
203,Birtha,female,none,none
204,Colleen Fitzpatrick,female,none,none
205,Jale,female,https://en.wikipedia.org/wiki/Jale,"['Grunge', 'Alternative rock', 'Indie rock', 'Indie pop']"
206,Gore Gore Girls,female,https://en.wikipedia.org/wiki/Gore_Gore_Girls,['Garage rock']
207,Lachi,female,none,none
208,The Mamas & the Papas,female,https://en.wikipedia.org/wiki/The_Mamas_&_the_Papas,"['Folk rock', 'Psychedelic pop', 'Sunshine pop']"
209,Theo & the Skyscrapers,female,https://en.wikipedia.org/wiki/Theo_&_the_Skyscrapers,['Electronic music']
210,Alison Mosshart,female,https://en.wikipedia.org/wiki/Alison_Mosshart,"['Post-punk revival', 'Blues rock', 'Psychedelic rock', 'Garage rock', 'Indie rock']"
211,Cait Brennan,female,https://en.wikipedia.org/wiki/Cait_Brennan,"['Glam rock', 'Psychedelic soul', 'Contemporary R&amp;B', 'Funk', 'Soul music', 'Art rock']"
212,Holly McNarland,female,none,none
213,Sierra Hull,female,https://en.wikipedia.org/wiki/Sierra_Hull,['Bluegrass music']
214,Headpins,female,https://en.wikipedia.org/wiki/Headpins,['Hard rock']
215,Simone Simons,female,https://en.wikipedia.org/wiki/Simone_Simons,"['Symphonic metal', 'Classical music', 'Progressive metal']"
216,Cher,female,https://en.wikipedia.org/wiki/Cher,"['Pop music', 'Dance music', 'Disco', 'Folk music', 'Rock music']"
217,Kozmic Blues Band,female,https://en.wikipedia.org/wiki/Kozmic_Blues_Band,"['Psychedelic rock', 'Soul music', 'Blues', 'Blues rock']"
218,Dog Party,female,https://en.wikipedia.org/wiki/Dog_Party_(band),['Punk rock']
219,Florence and the Machine,female,https://en.wikipedia.org/wiki/Florence_and_the_Machine,"['Indie rock', 'Indie pop', 'Baroque pop', 'Chamber pop', 'Art rock', 'Art pop', 'Neo soul', 'Folk music']"
220,Shannon Wright,female,https://en.wikipedia.org/wiki/Shannon_Wright,"['Indie rock', 'Experimental music', 'Lo-fi music']"
221,Caroline Azar,female,none,none
222,Automatic Loveletter,female,https://en.wikipedia.org/wiki/Automatic_Loveletter,"['Emo', 'Pop rock', 'Acoustic rock', 'Pop punk']"
223,June Carter Cash,female,https://en.wikipedia.org/wiki/June_Carter_Cash,"['Country music', 'Folk music', 'Americana (music)', 'Gospel music', 'Appalachian music', 'Country folk']"
224,Buffy Lawson,female,https://en.wikipedia.org/wiki/Buffy_Lawson,['Country music']
225,Hijas de Violencia,female,https://en.wikipedia.org/wiki/Hijas_de_Violencia,['Punk rock']
226,K. T. Oslin,female,https://en.wikipedia.org/wiki/K._T._Oslin,['Country music']
227,The Be Good Tanyas,female,https://en.wikipedia.org/wiki/The_Be_Good_Tanyas,['Folk music']
228,The Kills,female,https://en.wikipedia.org/wiki/The_Kills,"['Indie rock', 'Garage rock', 'Blues rock', 'Lo-fi music']"
229,Bikini Kill,female,https://en.wikipedia.org/wiki/Bikini_Kill,"['Punk rock', 'Alternative rock', 'Riot grrrl']"
230,Show-Ya,female,https://en.wikipedia.org/wiki/Show-Ya,"['Heavy metal music', 'Glam metal', 'Hard rock']"
231,Miss Derringer,female,none,none
232,Donna Summer,female,https://en.wikipedia.org/wiki/Donna_Summer,"['Disco', 'Contemporary R&amp;B', 'Dance music', 'Soul music', 'Rock music']"
233,The Sugarcubes,female,https://en.wikipedia.org/wiki/The_Sugarcubes,"['Alternative rock', 'Post-punk', 'Avant-pop', 'Avant-rock', 'Dream pop']"
234,The Liverbirds,female,https://en.wikipedia.org/wiki/The_Liverbirds,"['Merseybeat', 'British rhythm and blues', 'Rock and roll']"
235,Sarah Darling,female,https://en.wikipedia.org/wiki/Sarah_Darling,['Country music']
236,Melissa Ferrick,female,https://en.wikipedia.org/wiki/Melissa_Ferrick,[]
237,The Bellrays,female,https://en.wikipedia.org/wiki/The_Bellrays,"['Garage rock', 'Soul music', 'Punk rock']"
238,Dorothy Moskowitz,female,https://en.wikipedia.org/wiki/Dorothy_Moskowitz,"['Electronic rock', 'Psychedelic rock', 'Experimental rock']"
239,Harvie June Van,female,https://en.wikipedia.org/wiki/Harvie_June_Van,[]
240,The Carpenters,female,https://en.wikipedia.org/wiki/The_Carpenters,"['Pop music', 'Soft rock']"
241,Sharleen Spiteri,female,https://en.wikipedia.org/wiki/Sharleen_Spiteri,"['Alternative rock', 'Pop music', 'Rock music', 'Jazz', 'Soul music']"
242,Sara Watkins,female,https://en.wikipedia.org/wiki/Sara_Watkins,"['Bluegrass music', 'Folk music', 'Country music']"
243,Tribe,female,https://en.wikipedia.org/wiki/Tribe_(band),"['Alternative rock', 'Indie rock']"
244,Suffrajett,female,https://en.wikipedia.org/wiki/Suffrajett,['Garage rock']
245,Arven,female,https://en.wikipedia.org/wiki/Arven_(band),['Symphonic metal']
246,The Saddletramps,female,https://en.wikipedia.org/wiki/The_Saddletramps,['Alternative country']
247,Switchblade Symphony,female,https://en.wikipedia.org/wiki/Switchblade_Symphony,"['Trip hop', 'Electronica', 'Gothic rock', 'Dark wave', 'Alternative rock', 'Symphonic rock', 'Industrial rock']"
248,Nanna Bryndís Hilmarsdóttir,female,https://en.wikipedia.org/wiki/Nanna_Bryndís_Hilmarsdóttir,"['Indie pop', 'Indie rock', 'Indie folk', 'Folk rock', 'Acoustic music']"
249,Beverley Mitchell,female,none,none
250,Nikki Lane,female,https://en.wikipedia.org/wiki/Nikki_Lane,"['Outlaw country', 'Americana (music)']"
251,Janet Robin,female,https://en.wikipedia.org/wiki/Janet_Robin,"['Electroacoustic music', 'Americana (music)', 'Blues']"
252,Corinne Drewery,female,https://en.wikipedia.org/wiki/Corinne_Drewery,"['Sophisti-pop', 'Pop music']"
253,Delerium,female,https://en.wikipedia.org/wiki/Delerium,"['New-age music', 'Electronic music', 'Worldbeat', 'Trance music', 'Ambient house', 'Dark ambient']"
254,Billie Maxwell,female,https://en.wikipedia.org/wiki/Billie_Maxwell,['Country music']
255,Margie Bowes,female,https://en.wikipedia.org/wiki/Margie_Bowes,['Country music']
256,Chalk Circle,female,none,none
257,Lisa Dalbello,female,https://en.wikipedia.org/wiki/Lisa_Dalbello,"['Soul music', 'Funk music', 'Pop-rock', 'Alternative rock', 'Heavy metal music', 'Progressive rock', 'Art pop']"
258,Lulu,female,https://en.wikipedia.org/wiki/Lulu_(singer),"['Pop music', 'Pop rock', 'Blue-eyed soul']"
259,Sera Cahoone,female,https://en.wikipedia.org/wiki/Sera_Cahoone,"['Indie rock', 'Lo-fi music', 'Americana (music)', 'Folk music']"
260,Harriet Wheeler,female,https://en.wikipedia.org/wiki/Harriet_Wheeler,['Alternative rock']
261,Tribe 8,female,https://en.wikipedia.org/wiki/Tribe_8,['Queercore']
