Id,Label,timeset,frequency,type,modularity_class,pageranks,eigencentrality
William_Peter_Randall,William_Peter_Randall,,2,Source,10,0.00003,0.020854
Gavin_Becker,Gavin_Becker,,1,Source,62,0.00002,0.012594
Sweet_Emma_Barrett,Sweet_Emma_Barrett,,2,Source,47,0.000031,0.004344
Montana_of_300,Montana_of_300,,3,Source,90,0.000044,0.00519
Stevie_Ray_Vaughan,Stevie_Ray_Vaughan,,4,Source,47,0.000051,0.006271
pop_rock,pop_rock,,805,; Target,9,0.008529,0.190629
Clay_Walker,Clay_Walker,,1,Source,143,0.000023,0.006931
Jon_Toogood,Jon_Toogood,,6,Source,149,0.000063,0.019923
Tommy_Funderburk,Tommy_Funderburk,,1,Source,10,0.000019,0.00826
Stevie_Rachelle,Stevie_Rachelle,,3,Source,31,0.000034,0.00511
Ivan_Doroschuk,Ivan_Doroschuk,,2,Source,149,0.000026,0.0022
The_Mighty_Hannibal,The_Mighty_Hannibal,,3,Source,62,0.000036,0.014565
Dan_Penn,Dan_Penn,,4,Source,62,0.000051,0.028156
Audrey_Assad,Audrey_Assad,,1,Source,45,0.000021,0.000483
Bill_Barth,Bill_Barth,,5,Source,31,0.000056,0.019221
Robert_Pierre,Robert_Pierre,,2,Source,62,0.00003,0.0005
Alessandro_Cortini,Alessandro_Cortini,,6,Source,31,0.00006,0.007434
Donny_Tourette,Donny_Tourette,,1,Source,149,0.000018,0.000169
Jo_Lawry,Jo_Lawry,,3,Source,47,0.00004,0.02505
Russ_Barenberg,Russ_Barenberg,,2,Source,143,0.00002,0.000736
Daniel_Joseph_Schafer,Daniel_Joseph_Schafer,,3,Source,143,0.000044,0.019921
Veda_Hille,Veda_Hille,,4,Source,149,0.000044,0.003642
Mark_Russell,Mark_Russell,,2,Source,43,0.000029,0.000332
Kneel_Cohn,Kneel_Cohn,,2,Source,31,0.000027,0.004269
Lisa_Hall,Lisa_Hall,,4,Source,62,0.000047,0.022281
Rhema_Marvanne,Rhema_Marvanne,,3,Source,62,0.000029,0.014317
Myra_Molloy,Myra_Molloy,,2,Source,50,0.00003,0.012806
R.W._Hampton,R.W._Hampton,,4,Source,50,0.000046,0.011682
Nina_Hynes,Nina_Hynes,,1,Source,10,0.000019,0.000634
Ronnie_Rogers,Ronnie_Rogers,,1,Source,143,0.000023,0.006931
D'arcy_Wretzky,D'arcy_Wretzky,,1,Source,149,0.000018,0.003889
Nathan_Larson,Nathan_Larson,,3,Source,62,0.000037,0.004924
Patrick_Pentland,Patrick_Pentland,,1,Source,149,0.000019,0.002045
Kevin_Gilbert,Kevin_Gilbert,,4,Source,31,0.000046,0.022131
Sylvan_LaCue,Sylvan_LaCue,,1,Source,90,0.000022,0.004706
Cas_Haley,Cas_Haley,,2,Source,84,0.000028,0.008947
Justine_Frischmann,Justine_Frischmann,,2,Source,149,0.000027,0.004142
Lefty_Frizzell,Lefty_Frizzell,,5,Source,143,0.000065,0.01237
Mr._Cheeks,Mr._Cheeks,,1,Source,90,0.000022,0.004706
Jesse_McCartney,Jesse_McCartney,,3,Source,9,0.000038,0.023325
Adele,Adele,,4,Source,62,0.000049,0.021154
Shawn_Phillips,Shawn_Phillips,,1,Source,10,0.000019,0.00176
Blixa_Bargeld,Blixa_Bargeld,,3,Source,149,0.000036,0.000596
Kina_Grannis,Kina_Grannis,,2,Source,10,0.000029,0.013332
Brian_Casser,Brian_Casser,,2,Source,143,0.000031,0.001504
Skowa,Skowa,,4,Source,50,0.00004,0.00688
Stan_Frazier,Stan_Frazier,,4,Source,31,0.000043,0.008777
Soopafly,Soopafly,,1,Source,90,0.000021,0.000291
Ferras,Ferras,,5,Source,9,0.000057,0.024722
St._Louis_Jimmy_Oden,St._Louis_Jimmy_Oden,,1,Source,47,0.000019,0.003835
Marie_Bottrell,Marie_Bottrell,,1,Source,143,0.000023,0.006931
Felipe_Andreoli,Felipe_Andreoli,,4,Source,31,0.000042,0.003042
Nikki_Sudden,Nikki_Sudden,,1,Source,10,0.000019,0.00826
T_Lopez,T_Lopez,,5,Source,62,0.000055,0.018675
Napoleon_XIV,Napoleon_XIV,,2,Source,62,0.000032,0.00039
Lartiste,Lartiste,,1,Source,90,0.000028,0.000146
Elliott_Yamin,Elliott_Yamin,,2,Source,62,0.000029,0.020482
Rivers_Cuomo,Rivers_Cuomo,,6,Source,149,0.000061,0.010306
Candace_Marie,Candace_Marie,,2,Source,9,0.000029,0.015437
Roberta_Sherwood,Roberta_Sherwood,,1,Source,10,0.000022,0.000147
Red_Simpson,Red_Simpson,,1,Source,143,0.000023,0.006931
Graham_Lindsey,Graham_Lindsey,,3,Source,10,0.000037,0.003707
Alex_Chilton,Alex_Chilton,,6,Source,31,0.000062,0.007391
Kim_Salmon,Kim_Salmon,,4,Source,149,0.000044,0.002805
Juan_Calleros,Juan_Calleros,,2,Source,50,0.000028,0.008583
Bernard_Allison,Bernard_Allison,,3,Source,47,0.00004,0.005984
June_Pointer,June_Pointer,,6,Source,62,0.000067,0.039565
Monty_Holmes,Monty_Holmes,,1,Source,143,0.000023,0.006931
Goldie_Hill,Goldie_Hill,,1,Source,143,0.000023,0.006931
Deb_Talan,Deb_Talan,,2,Source,62,0.000033,0.000682
Melissa_Ferlaak,Melissa_Ferlaak,,2,Source,31,0.000028,0.001025
Johnny_Warman,Johnny_Warman,,3,Source,149,0.000038,0.02119
Ricky_Wilson,Ricky_Wilson,,3,Source,149,0.000035,0.003544
Edmund_Hockridge,Edmund_Hockridge,,3,Source,9,0.000033,0.000523
No_I.D.,No_I.D.,,2,Source,90,0.000031,0.012594
indie_folk,indie_folk,,134,; Target,10,0.001448,0.025062
J._Cole,J._Cole,,1,Source,90,0.000022,0.004706
Angelo_Rossi,Angelo_Rossi,,2,Source,47,0.000029,0.012095
Jim_Reeves,Jim_Reeves,,5,Source,143,0.000066,0.012924
Bobby_G,Bobby_G,,1,Source,62,0.00002,0.012594
Danielle_Bradbery,Danielle_Bradbery,,1,Source,143,0.00002,0.000422
Julia_Fordham,Julia_Fordham,,2,Source,47,0.00003,0.01679
Bobby_J,Bobby_J,,7,Source,50,0.000062,0.0182
Stef_Lang,Stef_Lang,,4,Source,62,0.000048,0.021325
Thurston_Harris,Thurston_Harris,,2,Source,143,0.000028,0.009241
"Clarence_""Gatemouth""_Brown","Clarence_""Gatemouth""_Brown",,9,Source,143,0.000106,0.033058
Dan_Schmid,Dan_Schmid,,5,Source,84,0.000054,0.014485
Sam_Lee,Sam_Lee,,1,Source,10,0.00002,0.004547
Mila_Mason,Mila_Mason,,1,Source,143,0.000023,0.006931
Russell_Morris,Russell_Morris,,1,Source,10,0.000019,0.00826
Kwabs,Kwabs,,3,Source,62,0.000036,0.013812
Root_Boy_Slim,Root_Boy_Slim,,3,Source,143,0.000036,0.005861
C._W._McCall,C._W._McCall,,2,Source,143,0.000023,0.006931
Jim_Jackson,Jim_Jackson,,2,Source,47,0.000019,0.003835
Ras_Kass,Ras_Kass,,1,Source,90,0.000022,0.004706
Marco_Sartor,Marco_Sartor,,1,Source,50,0.00002,0.000774
Jake_Dreyer,Jake_Dreyer,,7,Source,31,0.000066,0.006576
Sam_Lay,Sam_Lay,,3,Source,47,0.000042,0.012848
Geoff_Kresge,Geoff_Kresge,,4,Source,149,0.000044,0.002545
Jae_Millz,Jae_Millz,,1,Source,90,0.000022,0.004706
Jeff_Matz,Jeff_Matz,,5,Source,31,0.00005,0.001898
Joe_Lynn_Turner,Joe_Lynn_Turner,,3,Source,9,0.000035,0.005691
Travie_McCoy,Travie_McCoy,,7,Source,90,0.000069,0.009146
Kim_Weston,Kim_Weston,,2,Source,62,0.000028,0.012965
Curtis_Mayfield,Curtis_Mayfield,,6,Source,62,0.000064,0.016625
Delbert_McClinton,Delbert_McClinton,,5,Source,10,0.000061,0.010667
Tim_Rose,Tim_Rose,,3,Source,47,0.000039,0.016641
Jon_Spencer,Jon_Spencer,,4,Source,149,0.000043,0.002337
Gianluca_Grignani,Gianluca_Grignani,,2,Source,9,0.000028,0.011103
Adeem,Adeem,,1,Source,90,0.000022,0.004706
Lee_Sheriden,Lee_Sheriden,,1,Source,62,0.00002,0.012594
Jillian_Wheeler,Jillian_Wheeler,,3,Source,62,0.000038,0.015687
Michael_Holliday,Michael_Holliday,,1,Source,9,0.000023,0.000142
Manchild,Manchild,,2,Source,90,0.000035,0.000394
Robin_Black,Robin_Black,,1,Source,31,0.000018,0.00038
Peter_Case,Peter_Case,,3,Source,10,0.000038,0.006947
Juanita_Coco,Juanita_Coco,,1,Source,62,0.00002,0.012594
Alexis_Korner,Alexis_Korner,,2,Source,9,0.000028,0.005312
Webbie,Webbie,,2,Source,90,0.000034,0.00494
Albert_Castiglia,Albert_Castiglia,,1,Source,47,0.000021,0.000672
Charlotte_Diamond,Charlotte_Diamond,,1,Source,10,0.000021,0.000245
George_Lynch,George_Lynch,,5,Source,31,0.00005,0.005663
Mundo_Earwood,Mundo_Earwood,,1,Source,143,0.000023,0.006931
Big_Mike,Big_Mike,,1,Source,90,0.000022,0.004706
Charlie_Gracie,Charlie_Gracie,,2,Source,62,0.000029,0.016149
Michelle_Amato,Michelle_Amato,,1,Source,47,0.00002,0.004197
Booker_T._Laury,Booker_T._Laury,,4,Source,47,0.000049,0.009956
Dave_Haywood,Dave_Haywood,,2,Source,143,0.000034,0.007353
Trevor_Horn,Trevor_Horn,,7,Source,149,0.00007,0.011531
Niykee_Heaton,Niykee_Heaton,,2,Source,62,0.000028,0.003115
Joan_Baez,Joan_Baez,,6,Source,10,0.000065,0.009804
Vincent_Delerm,Vincent_Delerm,,1,Source,62,0.00002,0.012594
Pauline_Murray,Pauline_Murray,,5,Source,149,0.000051,0.005213
Lorraine_Crosby,Lorraine_Crosby,,2,Source,10,0.00003,0.020854
Newkid,Newkid,,2,Source,62,0.000031,0.012594
Lucy_Hale,Lucy_Hale,,2,Source,62,0.000033,0.019525
Richard_Youngs,Richard_Youngs,,3,Source,62,0.000035,0.001927
Blood_Raw,Blood_Raw,,1,Source,90,0.000022,0.004706
Samantha_King,Samantha_King,,3,Source,47,0.000038,0.017171
Emma_Stevens,Emma_Stevens,,3,Source,10,0.000043,0.024071
Chance_McKinney,Chance_McKinney,,2,Source,143,0.000023,0.006931
Spencer_Day,Spencer_Day,,3,Source,47,0.00004,0.000807
Una_Healy,Una_Healy,,5,Source,143,0.000049,0.013596
Diane_Chase,Diane_Chase,,1,Source,143,0.000023,0.006931
V.I.C.,V.I.C.,,1,Source,90,0.000022,0.004706
Kiko_Zambianchi,Kiko_Zambianchi,,2,Source,46,0.000028,0.008462
Donnie_Wahlberg,Donnie_Wahlberg,,3,Source,9,0.000041,0.017824
